source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,54.82768845444276,80.99727478893425,-26.16958633449149,-32.30921830726427,True
QDM,HOT_DRY,Rx5day,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,79.67918886757569,67.12199057704102,12.557198290534672,18.708024274282835,True
QDM,HOT_DRY,Rx5day,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,84.64288261483573,39.55339238252063,45.0894902323151,113.9965184180788,True
QDM,HOT_DRY,Rx5day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,180.38983317789652,63.91290262245136,116.47693055544516,182.2432181550288,True
QDM,HOT_DRY,Rx5day,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,103.10920407058093,81.2492453901185,21.859958680462427,26.90481440843145,True
QDM,HOT_DRY,Rx5day,CESM2,grid_366816579f298e84,LA_NINA,11,5,120.09782054457128,52.858443545098794,67.23937699947248,127.20650191317851,True
QDM,HOT_DRY,Rx5day,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,109.01577311059287,54.04618334873203,54.969589761860846,101.70855064301313,True
QDM,HOT_DRY,Rx5day,CESM2,grid_92e164725cf75def,LA_NINA,11,5,239.65417538125632,75.1426877040805,164.5114876771758,218.93213126078038,True
QDM,HOT_DRY,Rx5day,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,46.68115865243272,130.49322982174374,-83.81207116931103,-64.22714134963164,True
QDM,HOT_DRY,Rx5day,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,36.07540072009758,69.63982594429255,-33.56442522419497,-48.19716989391154,True
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,73.26071850778592,98.82502360932327,-25.564305101537343,-25.86825094279621,True
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,87.08383643246172,73.91388084793802,13.169955584523706,17.817973340647704,True
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,77.645125845149,80.99727478893425,-3.3521489437852523,-4.138594727440409,True
QDM,HOT_DRY,Rx5day,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,94.4631625088838,67.12199057704102,27.34117193184278,40.73355348492122,True
QDM,HOT_DRY,Rx5day,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,143.2149101889812,39.55339238252063,103.66151780646058,262.07996726033167,True
QDM,HOT_DRY,CWD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,4.8,5.833333333333333,-1.0333333333333332,-17.71428571428571,True
QDM,HOT_DRY,CWD,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,3.7,4.833333333333333,-1.1333333333333329,-23.448275862068957,True
QDM,HOT_DRY,CWD,CESM2,grid_366816579f298e84,EL_NINO,14,5,5.928571428571429,5.6,0.3285714285714292,5.867346938775522,True
QDM,HOT_DRY,CWD,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,3.7857142857142856,4.2,-0.4142857142857146,-9.863945578231299,True
QDM,HOT_DRY,CWD,CESM2,grid_92e164725cf75def,EL_NINO,14,5,4.785714285714286,5.2,-0.4142857142857146,-7.9670329670329725,True
QDM,HOT_DRY,CWD,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,6.166666666666667,6.222222222222222,-0.05555555555555536,-0.8928571428571397,True
QDM,HOT_DRY,CWD,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,3.25,4.666666666666667,-1.416666666666667,-30.357142857142858,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,6.333333333333333,6.818181818181818,-0.4848484848484853,-7.111111111111117,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,5.333333333333333,6.0,-0.666666666666667,-11.111111111111116,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,3.4444444444444446,4.7727272727272725,-1.3282828282828278,-27.830687830687825,True
QDM,HOT_DRY,CWD,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,3.4545454545454546,4.6,-1.145454545454545,-24.90118577075098,True
QDM,HOT_DRY,CWD,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,4.545454545454546,6.2,-1.6545454545454543,-26.68621700879765,True
QDM,HOT_DRY,CWD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,7.875,5.833333333333333,2.041666666666667,35.00000000000001,True
QDM,HOT_DRY,CWD,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,5.25,4.833333333333333,0.41666666666666696,8.620689655172422,True
QDM,HOT_DRY,CWD,CESM2,grid_366816579f298e84,LA_NINA,11,5,10.727272727272727,5.6,5.127272727272727,91.55844155844157,True
QDM,HOT_DRY,CWD,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,6.2272727272727275,4.2,2.0272727272727273,48.26839826839827,True
QDM,HOT_DRY,CWD,CESM2,grid_92e164725cf75def,LA_NINA,11,5,9.545454545454545,5.2,4.345454545454545,83.56643356643356,True
QDM,HOT_DRY,CWD,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,6.2,6.222222222222222,-0.022222222222222143,-0.3571428571428559,True
QDM,HOT_DRY,CWD,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,3.4,4.666666666666667,-1.266666666666667,-27.14285714285715,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,5.7,6.818181818181818,-1.1181818181818182,-16.4,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,5.4,6.0,-0.5999999999999996,-9.999999999999995,True
QDM,HOT_DRY,CWD,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,4.0,4.7727272727272725,-0.7727272727272725,-16.190476190476186,True
QDM,HOT_DRY,CWD,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,6.25,4.6,1.6500000000000004,35.86956521739131,True
QDM,HOT_DRY,CWD,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,6.75,6.2,0.5499999999999998,8.870967741935482,True
QDM,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,3.9,5.333333333333333,-1.4333333333333331,-26.874999999999996,True
QDM,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,3.9,6.333333333333333,-2.433333333333333,-38.421052631578945,True
QDM,HOT_DRY,R10mm,CESM2,grid_366816579f298e84,EL_NINO,14,5,3.357142857142857,5.2,-1.842857142857143,-35.439560439560445,True
QDM,HOT_DRY,R10mm,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,3.607142857142857,3.7,-0.09285714285714297,-2.5096525096525126,True
QDM,HOT_DRY,R10mm,CESM2,grid_92e164725cf75def,EL_NINO,14,5,3.7142857142857144,6.2,-2.4857142857142858,-40.09216589861751,True
QDM,HOT_DRY,R10mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,5.416666666666667,7.0,-1.583333333333333,-22.619047619047617,True
QDM,HOT_DRY,R10mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,5.416666666666667,5.611111111111111,-0.19444444444444375,-3.4653465346534533,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,5.0,7.636363636363637,-2.6363636363636367,-34.523809523809526,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,5.111111111111111,8.090909090909092,-2.979797979797981,-36.82896379525594,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,3.8333333333333335,6.5,-2.6666666666666665,-41.02564102564102,True
QDM,HOT_DRY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,3.909090909090909,5.2,-1.290909090909091,-24.825174825174823,True
QDM,HOT_DRY,R10mm,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,5.0,4.6,0.40000000000000036,8.695652173913052,True
QDM,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,11.0,5.333333333333333,5.666666666666667,106.25000000000001,True
QDM,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,7.875,6.333333333333333,1.541666666666667,24.342105263157897,True
QDM,HOT_DRY,R10mm,CESM2,grid_366816579f298e84,LA_NINA,11,5,9.636363636363637,5.2,4.4363636363636365,85.3146853146853,True
QDM,HOT_DRY,R10mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,8.227272727272727,3.7,4.5272727272727264,122.35872235872233,True
QDM,HOT_DRY,R10mm,CESM2,grid_92e164725cf75def,LA_NINA,11,5,12.090909090909092,6.2,5.8909090909090915,95.01466275659824,True
QDM,HOT_DRY,R10mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,5.0,7.0,-2.0,-28.571428571428573,True
QDM,HOT_DRY,R10mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,4.3,5.611111111111111,-1.311111111111111,-23.366336633663362,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,5.7,7.636363636363637,-1.9363636363636365,-25.357142857142858,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,6.6,8.090909090909092,-1.490909090909092,-18.426966292134843,True
QDM,HOT_DRY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,4.9,6.5,-1.5999999999999996,-24.61538461538461,True
QDM,HOT_DRY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,7.583333333333333,5.2,2.383333333333333,45.83333333333332,True
QDM,HOT_DRY,R10mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,8.833333333333334,4.6,4.233333333333334,92.0289855072464,True
QDM,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,1.6,2.5833333333333335,-0.9833333333333334,-38.064516129032256,True
QDM,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,1.5,2.75,-1.25,-45.45454545454545,True
QDM,HOT_DRY,R20mm,CESM2,grid_366816579f298e84,EL_NINO,14,5,0.8571428571428571,1.6,-0.742857142857143,-46.42857142857144,True
QDM,HOT_DRY,R20mm,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,1.5714285714285714,1.4,0.17142857142857149,12.244897959183678,True
QDM,HOT_DRY,R20mm,CESM2,grid_92e164725cf75def,EL_NINO,14,5,1.3571428571428572,1.6,-0.24285714285714288,-15.178571428571429,True
QDM,HOT_DRY,R20mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,2.6666666666666665,3.3333333333333335,-0.666666666666667,-20.00000000000001,True
QDM,HOT_DRY,R20mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,2.8333333333333335,2.3333333333333335,0.5,21.428571428571427,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,2.111111111111111,3.3636363636363638,-1.2525252525252526,-37.23723723723724,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,2.111111111111111,3.1818181818181817,-1.0707070707070705,-33.650793650793645,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,1.9444444444444444,2.9545454545454546,-1.0101010101010102,-34.18803418803419,True
QDM,HOT_DRY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,2.1818181818181817,2.4,-0.21818181818181825,-9.090909090909095,True
QDM,HOT_DRY,R20mm,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,2.4545454545454546,0.4,2.0545454545454547,513.6363636363636,True
QDM,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,5.5,2.5833333333333335,2.9166666666666665,112.90322580645159,True
QDM,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,3.5,2.75,0.75,27.272727272727273,True
QDM,HOT_DRY,R20mm,CESM2,grid_366816579f298e84,LA_NINA,11,5,4.363636363636363,1.6,2.7636363636363632,172.7272727272727,True
QDM,HOT_DRY,R20mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,4.2272727272727275,1.4,2.8272727272727276,201.94805194805198,True
QDM,HOT_DRY,R20mm,CESM2,grid_92e164725cf75def,LA_NINA,11,5,5.363636363636363,1.6,3.7636363636363632,235.2272727272727,True
QDM,HOT_DRY,R20mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,1.5,3.3333333333333335,-1.8333333333333335,-55.0,True
QDM,HOT_DRY,R20mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,1.1,2.3333333333333335,-1.2333333333333334,-52.85714285714286,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,2.2,3.3636363636363638,-1.1636363636363636,-34.59459459459459,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,3.0,3.1818181818181817,-0.18181818181818166,-5.714285714285709,True
QDM,HOT_DRY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,2.5,2.9545454545454546,-0.4545454545454546,-15.384615384615387,True
QDM,HOT_DRY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,3.0833333333333335,2.4,0.6833333333333336,28.472222222222232,True
QDM,HOT_DRY,R20mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,3.4166666666666665,0.4,3.0166666666666666,754.1666666666666,True
