method,model,station,family,grouping,group,period,usable,note,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,mod_dist,mod_aic,mod_ks_d,mod_ks_p
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,07,calibration,True,,1.0,3.3189774193548383,206,206,620,206,0,0,0,,85.8,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,07,validation,True,,1.0,3.3189774193548383,206,206,434,101,0,0,0,,104.94132997513164,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,08,calibration,True,,1.0,3.4852580645161293,200,200,620,200,0,0,0,,52.5,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,08,validation,True,,1.0,3.4852580645161293,200,200,434,141,0,0,0,,74.52827552358822,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,09,calibration,True,,1.0,3.581806666666665,244,244,600,244,0,0,0,,104.5,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,09,validation,True,,1.0,3.581806666666665,244,244,420,203,0,0,0,,138.20104156513383,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,10,calibration,True,,1.0,3.464290322580646,250,250,620,250,0,0,0,,152.0,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,10,validation,True,,1.0,3.464290322580646,250,250,434,181,0,0,0,,145.05290343842333,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,11,calibration,True,,1.0,5.4493100000000005,131,131,600,131,0,0,0,,298.5,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,11,validation,True,,1.0,5.4493100000000005,131,131,420,135,0,0,0,,357.4839988944036,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=13, model=13",1.0,4.837774193548383,13,13,620,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500202,nonparametric,monthly,12,validation,False,"insufficient wet days obs=13, model=13",1.0,4.837774193548383,13,13,434,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=19, model=19",1.0,3.514596774193544,19,19,620,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,01,validation,False,"insufficient wet days obs=19, model=19",1.0,3.514596774193544,19,19,434,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=27, model=27",1.0,2.2358678571428565,27,27,560,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,02,validation,False,"insufficient wet days obs=27, model=27",1.0,2.2358678571428565,27,27,392,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,03,calibration,True,,1.0,1.0827258064516123,45,45,620,45,0,0,0,,83.8,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,03,validation,True,,1.0,1.0827258064516123,45,45,434,31,0,0,0,,206.30928865293487,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,04,calibration,True,,1.0,0.5801733333333333,104,104,600,104,0,0,0,,45.2,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,04,validation,True,,1.0,0.5801733333333333,104,104,420,49,0,0,0,,49.157416391838076,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,05,calibration,True,,1.0,0.350383870967742,238,238,620,238,0,0,0,,188.0,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,05,validation,True,,1.0,0.350383870967742,238,238,434,199,0,0,0,,314.21240895053705,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,06,calibration,True,,1.0,4.113181666666667,193,193,600,193,0,0,0,,80.3,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,06,validation,True,,1.0,4.113181666666667,193,193,420,127,0,0,0,,84.25336223701912,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,07,calibration,True,,1.0,2.4957419354838706,240,240,620,240,0,0,0,,82.0,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,07,validation,True,,1.0,2.4957419354838706,240,240,434,126,0,0,0,,107.50676236723716,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,08,calibration,True,,1.0,3.168050000000001,217,217,620,217,0,0,0,,72.7,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,08,validation,True,,1.0,3.168050000000001,217,217,434,153,0,0,0,,97.87008974299107,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,09,calibration,True,,1.0,2.513,300,300,600,300,0,0,0,,72.5,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,09,validation,True,,1.0,2.513,300,300,420,238,0,0,0,,95.02360815299355,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,10,calibration,True,,1.0,2.576129032258065,300,300,620,300,0,0,0,,105.1,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,10,validation,True,,1.0,2.576129032258065,300,300,434,225,0,0,0,,99.80592964453625,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,11,calibration,True,,1.0,5.280710000000001,138,138,600,138,0,0,0,,180.9,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,11,validation,True,,1.0,5.280710000000001,138,138,420,139,0,0,0,,216.64608174203553,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=11, model=11",1.0,5.076341935483868,11,11,620,0,0,0,0,,,,,,,,,,
QDM_NP_monthly,CESM2,500301,nonparametric,monthly,12,validation,False,"insufficient wet days obs=11, model=11",1.0,5.076341935483868,11,11,434,0,0,0,0,,,,,,,,,,
QDM_P_annual,CESM2,500001,parametric,annual,all,calibration,True,,1.0,3.0204449315068485,1624,1624,7300,1624,0,0,0,650.0,54.48132019713587,lognorm,10967.105078466207,0.04856496853375214,0.000909320955151506,genextreme,9766.903487084674,0.048962652436909226,0.0008013854847782434
QDM_P_annual,CESM2,500001,parametric,annual,all,validation,True,,1.0,3.0204449315068485,1624,1624,5110,1164,0,0,0,650.0,61.84175254468243,lognorm,10967.105078466207,0.04856496853375214,0.000909320955151506,genextreme,9766.903487084674,0.048962652436909226,0.0008013854847782434
QDM_P_annual,CESM2,500002,parametric,annual,all,calibration,True,,1.0,6.719329863013703,1618,1618,7300,1618,0,0,0,735.0,83.37326220464222,lognorm,12076.238361578493,0.04544683548632386,0.002422384305089989,genextreme,10940.616691022244,0.06535928039965,1.8778345223909492e-06
QDM_P_annual,CESM2,500002,parametric,annual,all,validation,True,,1.0,6.719329863013703,1618,1618,5110,1230,0,0,0,735.0,80.06553142607673,lognorm,12076.238361578493,0.04544683548632386,0.002422384305089989,genextreme,10940.616691022244,0.06535928039965,1.8778345223909492e-06
QDM_P_annual,CESM2,500003,parametric,annual,all,calibration,True,,1.0,3.759975342465754,1780,1780,7300,1780,0,0,0,906.5,54.91199890424552,lognorm,12366.032801142308,0.060751345341209684,3.7433230355166927e-06,genextreme,11316.667292008895,0.04965263820553878,0.00029739041290319923
QDM_P_annual,CESM2,500003,parametric,annual,all,validation,True,,1.0,3.759975342465754,1780,1780,5110,1309,0,0,0,906.5,78.15939373776024,lognorm,12366.032801142308,0.060751345341209684,3.7433230355166927e-06,genextreme,11316.667292008895,0.04965263820553878,0.00029739041290319923
QDM_P_annual,CESM2,500004,parametric,annual,all,calibration,True,,1.0,4.260872465753423,1613,1613,7300,1613,0,0,0,536.0,64.41107704563171,lognorm,11401.440212766734,0.053863053568699276,0.0001654391020123099,genextreme,10399.91927658406,0.05259182875951507,0.0002563418761903627
QDM_P_annual,CESM2,500004,parametric,annual,all,validation,True,,1.0,4.260872465753423,1613,1613,5110,1206,0,0,0,536.0,95.174538859169,lognorm,11401.440212766734,0.053863053568699276,0.0001654391020123099,genextreme,10399.91927658406,0.05259182875951507,0.0002563418761903627
QDM_P_annual,CESM2,500005,parametric,annual,all,calibration,True,,1.0,0.47914328767123243,4173,4173,7300,4173,0,0,0,241.5,27.40173824933969,genextreme,21298.380150496734,0.04385023917703401,2.070793062459813e-07,genextreme,22395.652197017494,0.0554643178969908,1.3413003741105764e-11
QDM_P_annual,CESM2,500005,parametric,annual,all,validation,True,,1.0,0.47914328767123243,4173,4173,5110,2859,0,0,0,241.5,39.45504503390912,genextreme,21298.380150496734,0.04385023917703401,2.070793062459813e-07,genextreme,22395.652197017494,0.0554643178969908,1.3413003741105764e-11
QDM_P_annual,CESM2,500006,parametric,annual,all,calibration,True,,1.0,0.44958068493150677,4239,4239,7300,4239,0,0,0,230.5,17.33757600866583,lognorm,21654.78788581246,0.04605079244472288,2.993615373577059e-08,genextreme,22630.65113994915,0.056012030700706816,5.318435925930013e-12
QDM_P_annual,CESM2,500006,parametric,annual,all,validation,True,,1.0,0.44958068493150677,4239,4239,5110,2896,0,0,0,230.5,23.025171713885992,lognorm,21654.78788581246,0.04605079244472288,2.993615373577059e-08,genextreme,22630.65113994915,0.056012030700706816,5.318435925930013e-12
QDM_P_annual,CESM2,500007,parametric,annual,all,calibration,True,,1.0,0.639,3873,3874,7300,3874,0,0,0,732.5,32.07579836627097,genextreme,19840.240628240135,0.04962507098023872,9.957028798416714e-09,genextreme,21263.033550261905,0.05275027029050827,8.26618588773623e-10
QDM_P_annual,CESM2,500007,parametric,annual,all,validation,True,,1.0,0.639,3873,3874,5110,2670,0,0,0,732.5,47.01858655653328,genextreme,19840.240628240135,0.04962507098023872,9.957028798416714e-09,genextreme,21263.033550261905,0.05275027029050827,8.26618588773623e-10
QDM_P_annual,CESM2,500008,parametric,annual,all,calibration,True,,1.0,0.39262383561643854,4554,4554,7300,4554,0,0,0,340.0,18.62082047654966,lognorm,22666.03587557714,0.03861659337097159,2.4518304164827734e-06,genextreme,20660.700636168425,0.04111558072398336,3.9820197778389504e-07
QDM_P_annual,CESM2,500008,parametric,annual,all,validation,True,,1.0,0.39262383561643854,4554,4554,5110,3063,0,0,0,340.0,23.265761492362746,lognorm,22666.03587557714,0.03861659337097159,2.4518304164827734e-06,genextreme,20660.700636168425,0.04111558072398336,3.9820197778389504e-07
QDM_P_annual,CESM2,500009,parametric,annual,all,calibration,True,,1.0,0.412,4332,4335,7300,4335,0,0,0,244.0,16.062881384347488,lognorm,21704.628822716262,0.039669474673991734,2.3253581245367274e-06,genextreme,22963.351006912504,0.05673747180791078,1.4301632228752835e-12
QDM_P_annual,CESM2,500009,parametric,annual,all,validation,True,,1.0,0.412,4332,4335,5110,2946,9,0,0,244.0,8.979377303993846,lognorm,21704.628822716262,0.039669474673991734,2.3253581245367274e-06,genextreme,22963.351006912504,0.05673747180791078,1.4301632228752835e-12
QDM_P_annual,CESM2,500201,parametric,annual,all,calibration,True,,1.0,3.958,1718,1719,7300,1719,0,0,0,1484.5,49.87637047278001,lognorm,11620.03887591929,0.044715260947560696,0.0020113040034111774,genextreme,10985.893084950792,0.050863548503722544,0.00026409322705338274
QDM_P_annual,CESM2,500201,parametric,annual,all,validation,True,,1.0,3.958,1718,1719,5110,1269,0,0,0,1484.5,71.87708971101416,lognorm,11620.03887591929,0.044715260947560696,0.0020113040034111774,genextreme,10985.893084950792,0.050863548503722544,0.00026409322705338274
QDM_P_annual,CESM2,500202,parametric,annual,all,calibration,True,,1.0,3.1592805479452055,1558,1558,7300,1558,0,0,0,1492.5,158.173219326938,genextreme,10393.69006949541,0.06294671932232532,8.256659299904088e-06,genextreme,9450.639600361908,0.04808512100257867,0.0014353340791184305
QDM_P_annual,CESM2,500202,parametric,annual,all,validation,True,,1.0,3.1592805479452055,1558,1558,5110,1125,0,0,0,1492.5,193.43026918261006,genextreme,10393.69006949541,0.06294671932232532,8.256659299904088e-06,genextreme,9450.639600361908,0.04808512100257867,0.0014353340791184305
QDM_P_annual,CESM2,500301,parametric,annual,all,calibration,True,,1.0,2.581505753424661,1832,1832,7300,1832,0,0,0,940.0,54.153985194988415,lognorm,12248.436317100732,0.050785776772175106,0.00015146097547882187,genextreme,10731.524342074035,0.04945828991974044,0.0002469731577145818
QDM_P_annual,CESM2,500301,parametric,annual,all,validation,True,,1.0,2.581505753424661,1832,1832,5110,1319,0,0,0,940.0,62.55510922444538,lognorm,12248.436317100732,0.050785776772175106,0.00015146097547882187,genextreme,10731.524342074035,0.04945828991974044,0.0002469731577145818
QDM_P_monthly,CESM2,500001,parametric,monthly,01,calibration,False,"insufficient wet days obs=4, model=4",1.0,5.208032258064517,4,4,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,01,validation,False,"insufficient wet days obs=4, model=4",1.0,5.208032258064517,4,4,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,02,calibration,False,"insufficient wet days obs=17, model=17",1.0,2.8207285714285715,17,17,560,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,02,validation,False,"insufficient wet days obs=17, model=17",1.0,2.8207285714285715,17,17,392,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,03,calibration,False,"insufficient wet days obs=22, model=22",1.0,1.4368870967741927,22,22,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,03,validation,False,"insufficient wet days obs=22, model=22",1.0,1.4368870967741927,22,22,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,04,calibration,True,,1.0,0.5637333333333333,110,110,600,110,0,0,0,438.0,85.82618448073552,lognorm,765.0088195186213,0.06597854332333108,0.6993117901481307,genextreme,178.9353807255886,0.058286821964893154,0.827636736321791
QDM_P_monthly,CESM2,500001,parametric,monthly,04,validation,True,,1.0,0.5637333333333333,110,110,420,52,0,0,0,438.0,89.13172644531292,lognorm,765.0088195186213,0.06597854332333108,0.6993117901481307,genextreme,178.9353807255886,0.058286821964893154,0.827636736321791
QDM_P_monthly,CESM2,500001,parametric,monthly,05,calibration,True,,1.0,0.45366774193548387,207,207,620,207,0,0,0,650.0,58.07467594772034,lognorm,1463.0490326531167,0.054633729240736395,0.5485034961453401,genextreme,746.3762711970975,0.07193661238693994,0.22340062921051584
QDM_P_monthly,CESM2,500001,parametric,monthly,05,validation,True,,1.0,0.45366774193548387,207,207,434,176,0,0,0,650.0,61.99023695055198,lognorm,1463.0490326531167,0.054633729240736395,0.5485034961453401,genextreme,746.3762711970975,0.07193661238693994,0.22340062921051584
QDM_P_monthly,CESM2,500001,parametric,monthly,06,calibration,True,,1.0,4.131633333333333,190,190,600,190,0,0,0,294.5,65.93164723622569,genextreme,1204.7703419711547,0.07013809030264867,0.2934668276104003,genextreme,1237.2771479169164,0.07328789839906136,0.24692202024582832
QDM_P_monthly,CESM2,500001,parametric,monthly,06,validation,True,,1.0,4.131633333333333,190,190,420,127,0,0,0,294.5,69.40180788404427,genextreme,1204.7703419711547,0.07013809030264867,0.2934668276104003,genextreme,1237.2771479169164,0.07328789839906136,0.24692202024582832
QDM_P_monthly,CESM2,500001,parametric,monthly,07,calibration,True,,1.0,2.2195064516129035,259,259,620,259,0,0,0,411.0,107.02388615846185,genextreme,1671.272758262013,0.0671737563720326,0.18448932302559629,genextreme,1532.7207400837724,0.06366610207094636,0.23441658288757272
QDM_P_monthly,CESM2,500001,parametric,monthly,07,validation,True,,1.0,2.2195064516129035,259,259,434,135,0,0,0,411.0,133.99889602242789,genextreme,1671.272758262013,0.0671737563720326,0.18448932302559629,genextreme,1532.7207400837724,0.06366610207094636,0.23441658288757272
QDM_P_monthly,CESM2,500001,parametric,monthly,08,calibration,True,,1.0,1.500245161290322,332,332,620,332,0,0,0,437.0,36.65971958242867,lognorm,2220.2535684962522,0.05070813226851367,0.34881692111445484,genextreme,1909.7009700632823,0.07098353408886238,0.06710806566341398
QDM_P_monthly,CESM2,500001,parametric,monthly,08,validation,True,,1.0,1.500245161290322,332,332,434,227,0,0,0,437.0,33.09948828029012,lognorm,2220.2535684962522,0.05070813226851367,0.34881692111445484,genextreme,1909.7009700632823,0.07098353408886238,0.06710806566341398
QDM_P_monthly,CESM2,500001,parametric,monthly,09,calibration,True,,1.0,3.0543533333333333,262,262,600,262,0,0,0,481.5,48.45886470436812,lognorm,1851.5606360522322,0.053556604446352574,0.42524270510097784,genextreme,1673.9572608680637,0.05723074357554547,0.34430252027113994
QDM_P_monthly,CESM2,500001,parametric,monthly,09,validation,True,,1.0,3.0543533333333333,262,262,420,220,0,0,0,481.5,69.31860714556537,lognorm,1851.5606360522322,0.053556604446352574,0.42524270510097784,genextreme,1673.9572608680637,0.05723074357554547,0.34430252027113994
QDM_P_monthly,CESM2,500001,parametric,monthly,10,calibration,True,,1.0,5.982677419354839,160,160,620,160,0,0,0,400.0,42.752556147885024,lognorm,1104.0497668495316,0.06354876693615219,0.5173146088480556,genextreme,1026.0694212616324,0.08197304303614728,0.22016824140123326
QDM_P_monthly,CESM2,500001,parametric,monthly,10,validation,True,,1.0,5.982677419354839,160,160,434,107,0,0,0,400.0,38.50751718433844,lognorm,1104.0497668495316,0.06354876693615219,0.5173146088480556,genextreme,1026.0694212616324,0.08197304303614728,0.22016824140123326
QDM_P_monthly,CESM2,500001,parametric,monthly,11,calibration,True,,1.0,14.19335,54,54,600,54,0,0,0,175.5,102.62292397407145,lognorm,357.9188636548697,0.08739606898225727,0.7712084352175642,pearson3,428.48645907879853,0.10453744178879121,0.5610148012231158
QDM_P_monthly,CESM2,500001,parametric,monthly,11,validation,True,,1.0,14.19335,54,54,420,59,0,0,0,175.5,108.3843617118574,lognorm,357.9188636548697,0.08739606898225727,0.7712084352175642,pearson3,428.48645907879853,0.10453744178879121,0.5610148012231158
QDM_P_monthly,CESM2,500001,parametric,monthly,12,calibration,False,"insufficient wet days obs=7, model=7",1.0,6.869204838709667,7,7,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500001,parametric,monthly,12,validation,False,"insufficient wet days obs=7, model=7",1.0,6.869204838709667,7,7,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500002,parametric,monthly,01,calibration,False,"insufficient wet days obs=9, model=9",1.0,3.2767451612903193,9,9,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500002,parametric,monthly,01,validation,False,"insufficient wet days obs=9, model=9",1.0,3.2767451612903193,9,9,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500002,parametric,monthly,02,calibration,False,"insufficient wet days obs=14, model=14",1.0,1.6878999999999993,14,14,560,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500002,parametric,monthly,02,validation,False,"insufficient wet days obs=14, model=14",1.0,1.6878999999999993,14,14,392,0,0,0,0,,,,,,,,,,
QDM_P_monthly,CESM2,500002,parametric,monthly,03,calibration,True,,1.0,0.5703064516129035,38,38,620,38,0,0,0,232.5,36.706068811690926,lognorm,265.17048638413223,0.08103071501475115,0.9470138013587853,genextreme,39.99989119038936,0.1201844291423303,0.600145622795826
QDM_P_monthly,CESM2,500002,parametric,monthly,03,validation,True,,1.0,0.5703064516129035,38,38,434,43,0,0,0,232.5,99.87041079955654,lognorm,265.17048638413223,0.08103071501475115,0.9470138013587853,genextreme,39.99989119038936,0.1201844291423303,0.600145622795826
QDM_P_monthly,CESM2,500002,parametric,monthly,04,calibration,True,,1.0,0.328,121,123,600,123,0,0,0,707.0,76.22865084324627,lognorm,931.1502548112173,0.06031971607377562,0.7475592797507133,genextreme,184.4006451853347,0.08987891146642196,0.25764974557378084
QDM_P_monthly,CESM2,500002,parametric,monthly,04,validation,True,,1.0,0.328,121,123,420,52,0,2,0,707.0,355.86610967255103,lognorm,931.1502548112173,0.06031971607377562,0.7475592797507133,genextreme,184.4006451853347,0.08987891146642196,0.25764974557378084
QDM_P_monthly,CESM2,500002,parametric,monthly,05,calibration,True,,1.0,1.3470854838709647,199,199,620,199,0,0,0,671.0,127.49441045429464,lognorm,1565.8348588774293,0.07219476876439479,0.23902120478268973,genextreme,1111.4475097865925,0.04740152455239732,0.7441231555769989
QDM_P_monthly,CESM2,500002,parametric,monthly,05,validation,True,,1.0,1.3470854838709647,199,199,434,194,0,0,0,671.0,149.2310571506612,lognorm,1565.8348588774293,0.07219476876439479,0.23902120478268973,genextreme,1111.4475097865925,0.04740152455239732,0.7441231555769989
QDM_P_monthly,CESM2,500002,parametric,monthly,06,calibration,True,,1.0,9.93928,188,188,600,188,0,0,0,577.0,59.824353277043464,lognorm,1317.4156769313854,0.0643347616130967,0.4010059998615857,genextreme,1337.851895347012,0.07699793531639987,0.2041763893944396
QDM_P_monthly,CESM2,500002,parametric,monthly,06,validation,True,,1.0,9.93928,188,188,420,134,0,0,0,577.0,43.10599226182787,lognorm,1317.4156769313854,0.0643347616130967,0.4010059998615857,genextreme,1337.851895347012,0.07699793531639987,0.2041763893944396
QDM_P_monthly,CESM2,500002,parametric,monthly,07,calibration,True,,1.0,6.769774193548387,275,275,620,275,0,0,0,592.5,97.67611279338614,gamma,2127.950859776734,0.04539126840641183,0.6061273239926194,pearson3,1806.3244044177472,0.05318720048526978,0.4040045139978966
QDM_P_monthly,CESM2,500002,parametric,monthly,07,validation,True,,1.0,6.769774193548387,275,275,434,167,0,0,0,592.5,75.62481976396253,gamma,2127.950859776734,0.04539126840641183,0.6061273239926194,pearson3,1806.3244044177472,0.05318720048526978,0.4040045139978966
QDM_P_monthly,CESM2,500002,parametric,monthly,08,calibration,True,,1.0,5.881898387096775,329,329,620,329,0,0,0,735.0,62.698070696430314,lognorm,2492.216628001339,0.034149820957887156,0.8247267785292763,genextreme,2241.2007580686695,0.08027376592030189,0.027221535603063063
QDM_P_monthly,CESM2,500002,parametric,monthly,08,validation,True,,1.0,5.881898387096775,329,329,434,212,0,0,0,735.0,58.25476116627966,lognorm,2492.216628001339,0.034149820957887156,0.8247267785292763,genextreme,2241.2007580686695,0.08027376592030189,0.027221535603063063
QDM_P_monthly,CESM2,500002,parametric,monthly,09,calibration,True,,1.0,7.358164999999998,249,249,600,249,0,0,0,485.5,64.22328471738123,lognorm,1836.7625638910604,0.08275400599586774,0.06236744305643371,genextreme,1732.0152114367827,0.07604926396827927,0.10655665379909895
QDM_P_monthly,CESM2,500002,parametric,monthly,09,validation,True,,1.0,7.358164999999998,249,249,420,225,0,0,0,485.5,55.10949462344144,lognorm,1836.7625638910604,0.08275400599586774,0.06236744305643371,genextreme,1732.0152114367827,0.07604926396827927,0.10655665379909895
