model,season_type,ENSO_phase,station,index,R_RAW_pct,R_QDM_pct,PE_ENSO_pct
EC-Earth3,RAINY,EL_NINO,351003,PRCPTOT,24.48,36.69,49.88
FGOALS-g3,RAINY,EL_NINO,351003,PRCPTOT,1.96,-11.75,-699.49
MIROC6,RAINY,EL_NINO,351003,PRCPTOT,26.57,30.16,13.51
MRI-ESM2-0,RAINY,EL_NINO,351003,PRCPTOT,-33.89,-50.58,49.25
ACCESS-ESM1-5,RAINY,EL_NINO,351003,R20mm,-100.0,-45.12,-54.88
CanESM5,RAINY,EL_NINO,351003,R20mm,12.5,18.31,46.48
CESM2,RAINY,EL_NINO,351003,R20mm,-50.0,-35.44,-29.12
EC-Earth3,RAINY,EL_NINO,351003,R20mm,140.0,29.17,-79.16
FGOALS-g3,RAINY,EL_NINO,351003,R20mm,-14.29,-12.0,-16.03
MIROC6,RAINY,EL_NINO,351003,R20mm,47.06,42.11,-10.52
MRI-ESM2-0,RAINY,EL_NINO,351003,R20mm,-61.29,-46.67,-23.85
ACCESS-ESM1-5,RAINY,EL_NINO,351003,R50mm,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351003,R50mm,-100.0,-40.0,-60.0
CESM2,RAINY,EL_NINO,351003,R50mm,50.0,-18.18,-136.36
EC-Earth3,RAINY,EL_NINO,351003,R50mm,0.0,80.0,0.0
FGOALS-g3,RAINY,EL_NINO,351003,R50mm,100.0,-25.0,-125.0
MIROC6,RAINY,EL_NINO,351003,R50mm,87.5,75.0,-14.29
MRI-ESM2-0,RAINY,EL_NINO,351003,R50mm,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351003,R95p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351003,R95p,-59.54,-29.27,-50.84
CESM2,RAINY,EL_NINO,351003,R95p,11.31,-29.12,-357.47
EC-Earth3,RAINY,EL_NINO,351003,R95p,0.0,109.18,0.0
FGOALS-g3,RAINY,EL_NINO,351003,R95p,71.69,-25.34,-135.35
MIROC6,RAINY,EL_NINO,351003,R95p,48.72,42.63,-12.5
MRI-ESM2-0,RAINY,EL_NINO,351003,R95p,-100.0,-93.05,-6.95
ACCESS-ESM1-5,RAINY,EL_NINO,351003,R99p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351003,R99p,-100.0,-100.0,-0.0
CESM2,RAINY,EL_NINO,351003,R99p,0.0,-48.25,0.0
EC-Earth3,RAINY,EL_NINO,351003,R99p,0.0,897.96,0.0
FGOALS-g3,RAINY,EL_NINO,351003,R99p,-100.0,-100.0,-0.0
MIROC6,RAINY,EL_NINO,351003,R99p,89.96,70.64,-21.48
MRI-ESM2-0,RAINY,EL_NINO,351003,R99p,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351003,Rx1day,-71.02,-45.26,-36.27
CanESM5,RAINY,EL_NINO,351003,Rx1day,-34.5,-36.59,6.06
CESM2,RAINY,EL_NINO,351003,Rx1day,64.8,14.01,-78.38
EC-Earth3,RAINY,EL_NINO,351003,Rx1day,38.7,169.77,338.68
FGOALS-g3,RAINY,EL_NINO,351003,Rx1day,-20.57,-30.66,49.05
MIROC6,RAINY,EL_NINO,351003,Rx1day,41.43,8.6,-79.24
MRI-ESM2-0,RAINY,EL_NINO,351003,Rx1day,-39.6,-58.13,46.79
ACCESS-ESM1-5,RAINY,EL_NINO,351003,Rx5day,-52.09,-29.07,-44.19
CanESM5,RAINY,EL_NINO,351003,Rx5day,-12.1,-7.38,-39.01
CESM2,RAINY,EL_NINO,351003,Rx5day,11.97,-11.92,-199.58
EC-Earth3,RAINY,EL_NINO,351003,Rx5day,39.54,111.7,182.5
FGOALS-g3,RAINY,EL_NINO,351003,Rx5day,33.93,-11.7,-134.48
MIROC6,RAINY,EL_NINO,351003,Rx5day,46.03,9.55,-79.25
MRI-ESM2-0,RAINY,EL_NINO,351003,Rx5day,-44.27,-52.44,18.45
ACCESS-ESM1-5,RAINY,EL_NINO,351003,SDII,-12.35,-18.2,47.37
CanESM5,RAINY,EL_NINO,351003,SDII,-6.27,-11.39,81.66
CESM2,RAINY,EL_NINO,351003,SDII,-11.82,-14.81,25.3
EC-Earth3,RAINY,EL_NINO,351003,SDII,7.13,27.51,285.83
FGOALS-g3,RAINY,EL_NINO,351003,SDII,2.88,-12.01,-517.01
MIROC6,RAINY,EL_NINO,351003,SDII,23.25,29.96,28.86
MRI-ESM2-0,RAINY,EL_NINO,351003,SDII,-22.37,-23.75,6.17
ACCESS-ESM1-5,RAINY,EL_NINO,351003,wet_day_freq,-32.35,-35.6,10.05
CanESM5,RAINY,EL_NINO,351003,wet_day_freq,4.34,11.55,166.13
CESM2,RAINY,EL_NINO,351003,wet_day_freq,-5.56,-13.57,144.06
EC-Earth3,RAINY,EL_NINO,351003,wet_day_freq,18.93,12.9,-31.85
FGOALS-g3,RAINY,EL_NINO,351003,wet_day_freq,-15.49,2.04,-113.17
MIROC6,RAINY,EL_NINO,351003,wet_day_freq,3.32,3.6,8.43
MRI-ESM2-0,RAINY,EL_NINO,351003,wet_day_freq,-10.86,-30.43,180.2
ACCESS-ESM1-5,RAINY,EL_NINO,351004,CDD,-5.04,-28.36,462.7
CanESM5,RAINY,EL_NINO,351004,CDD,-35.14,-22.95,-34.69
CESM2,RAINY,EL_NINO,351004,CDD,-27.78,35.14,-226.49
EC-Earth3,RAINY,EL_NINO,351004,CDD,-14.95,-7.19,-51.91
FGOALS-g3,RAINY,EL_NINO,351004,CDD,-11.34,-37.58,231.39
MIROC6,RAINY,EL_NINO,351004,CDD,9.52,31.54,231.3
MRI-ESM2-0,RAINY,EL_NINO,351004,CDD,40.87,38.46,-5.9
ACCESS-ESM1-5,RAINY,EL_NINO,351004,CWD,-41.07,-34.78,-15.32
CanESM5,RAINY,EL_NINO,351004,CWD,7.32,21.88,198.91
CESM2,RAINY,EL_NINO,351004,CWD,-13.16,2.44,-118.54
EC-Earth3,RAINY,EL_NINO,351004,CWD,31.58,27.66,-12.41
FGOALS-g3,RAINY,EL_NINO,351004,CWD,-37.93,-10.81,-71.5
MIROC6,RAINY,EL_NINO,351004,CWD,-4.26,-12.5,193.43
MRI-ESM2-0,RAINY,EL_NINO,351004,CWD,4.85,-36.54,-853.4
ACCESS-ESM1-5,RAINY,EL_NINO,351004,PRCPTOT,-41.48,-51.2,23.43
CanESM5,RAINY,EL_NINO,351004,PRCPTOT,-2.46,0.26,-110.57
CESM2,RAINY,EL_NINO,351004,PRCPTOT,-15.16,-25.05,65.24
EC-Earth3,RAINY,EL_NINO,351004,PRCPTOT,24.48,39.02,59.4
FGOALS-g3,RAINY,EL_NINO,351004,PRCPTOT,1.96,-14.11,-819.9
MIROC6,RAINY,EL_NINO,351004,PRCPTOT,9.92,19.73,98.89
MRI-ESM2-0,RAINY,EL_NINO,351004,PRCPTOT,-33.89,-49.75,46.8
ACCESS-ESM1-5,RAINY,EL_NINO,351004,R20mm,-100.0,-48.57,-51.43
CanESM5,RAINY,EL_NINO,351004,R20mm,12.5,18.52,48.16
CESM2,RAINY,EL_NINO,351004,R20mm,-34.37,-27.59,-19.73
EC-Earth3,RAINY,EL_NINO,351004,R20mm,140.0,13.33,-90.48
FGOALS-g3,RAINY,EL_NINO,351004,R20mm,-14.29,-22.68,58.71
MIROC6,RAINY,EL_NINO,351004,R20mm,25.0,44.44,77.76
MRI-ESM2-0,RAINY,EL_NINO,351004,R20mm,-61.29,-44.12,-28.01
ACCESS-ESM1-5,RAINY,EL_NINO,351004,R50mm,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351004,R50mm,-100.0,-25.0,-75.0
CESM2,RAINY,EL_NINO,351004,R50mm,-100.0,-35.71,-64.29
EC-Earth3,RAINY,EL_NINO,351004,R50mm,0.0,40.0,0.0
FGOALS-g3,RAINY,EL_NINO,351004,R50mm,100.0,-45.45,-145.45
MIROC6,RAINY,EL_NINO,351004,R50mm,50.0,75.0,50.0
MRI-ESM2-0,RAINY,EL_NINO,351004,R50mm,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351004,R95p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351004,R95p,-100.0,-14.04,-85.96
CESM2,RAINY,EL_NINO,351004,R95p,33.27,-64.86,-294.95
EC-Earth3,RAINY,EL_NINO,351004,R95p,0.0,88.41,0.0
FGOALS-g3,RAINY,EL_NINO,351004,R95p,71.69,-47.72,-166.56
MIROC6,RAINY,EL_NINO,351004,R95p,-24.13,33.78,-239.99
MRI-ESM2-0,RAINY,EL_NINO,351004,R95p,-100.0,-86.73,-13.27
ACCESS-ESM1-5,RAINY,EL_NINO,351004,R99p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351004,R99p,-100.0,-100.0,-0.0
CESM2,RAINY,EL_NINO,351004,R99p,-100.0,-100.0,-0.0
EC-Earth3,RAINY,EL_NINO,351004,R99p,0.0,432.79,0.0
FGOALS-g3,RAINY,EL_NINO,351004,R99p,0.0,-100.0,0.0
MIROC6,RAINY,EL_NINO,351004,R99p,-100.0,-43.16,-56.84
MRI-ESM2-0,RAINY,EL_NINO,351004,R99p,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351004,Rx1day,-71.02,-54.93,-22.66
CanESM5,RAINY,EL_NINO,351004,Rx1day,-34.5,-42.84,24.17
CESM2,RAINY,EL_NINO,351004,Rx1day,27.5,-28.53,-203.75
EC-Earth3,RAINY,EL_NINO,351004,Rx1day,38.7,178.67,361.68
FGOALS-g3,RAINY,EL_NINO,351004,Rx1day,-20.57,-36.91,79.44
MIROC6,RAINY,EL_NINO,351004,Rx1day,-3.74,5.62,-250.27
MRI-ESM2-0,RAINY,EL_NINO,351004,Rx1day,-39.6,-49.26,24.39
ACCESS-ESM1-5,RAINY,EL_NINO,351004,Rx5day,-52.09,-33.22,-36.23
CanESM5,RAINY,EL_NINO,351004,Rx5day,-12.1,-7.69,-36.45
CESM2,RAINY,EL_NINO,351004,Rx5day,8.46,-16.47,-294.68
EC-Earth3,RAINY,EL_NINO,351004,Rx5day,39.54,102.82,160.04
FGOALS-g3,RAINY,EL_NINO,351004,Rx5day,33.93,-20.45,-160.27
MIROC6,RAINY,EL_NINO,351004,Rx5day,11.05,12.08,9.32
MRI-ESM2-0,RAINY,EL_NINO,351004,Rx5day,-44.27,-43.08,-2.69
ACCESS-ESM1-5,RAINY,EL_NINO,351004,SDII,-12.35,-18.59,50.53
CanESM5,RAINY,EL_NINO,351004,SDII,-6.27,-2.23,-64.43
CESM2,RAINY,EL_NINO,351004,SDII,-9.39,-2.32,-75.29
EC-Earth3,RAINY,EL_NINO,351004,SDII,7.13,27.6,287.1
FGOALS-g3,RAINY,EL_NINO,351004,SDII,2.88,-13.66,-574.31
MIROC6,RAINY,EL_NINO,351004,SDII,6.54,13.72,109.79
MRI-ESM2-0,RAINY,EL_NINO,351004,SDII,-22.37,-26.78,19.71
ACCESS-ESM1-5,RAINY,EL_NINO,351004,wet_day_freq,-32.35,-39.14,20.99
CanESM5,RAINY,EL_NINO,351004,wet_day_freq,4.34,2.31,-46.77
CESM2,RAINY,EL_NINO,351004,wet_day_freq,-5.22,-19.1,265.9
EC-Earth3,RAINY,EL_NINO,351004,wet_day_freq,18.93,16.09,-15.0
FGOALS-g3,RAINY,EL_NINO,351004,wet_day_freq,-15.49,-0.35,-97.74
MIROC6,RAINY,EL_NINO,351004,wet_day_freq,3.82,7.32,91.62
MRI-ESM2-0,RAINY,EL_NINO,351004,wet_day_freq,-10.86,-26.38,142.91
ACCESS-ESM1-5,RAINY,EL_NINO,351005,CDD,30.43,-9.43,-130.99
CanESM5,RAINY,EL_NINO,351005,CDD,-35.14,-27.65,-21.31
CESM2,RAINY,EL_NINO,351005,CDD,-27.78,57.89,-308.39
EC-Earth3,RAINY,EL_NINO,351005,CDD,-30.63,-7.69,-74.89
FGOALS-g3,RAINY,EL_NINO,351005,CDD,-11.34,-42.75,276.98
MIROC6,RAINY,EL_NINO,351005,CDD,9.52,27.56,189.5
MRI-ESM2-0,RAINY,EL_NINO,351005,CDD,40.87,50.0,22.34
ACCESS-ESM1-5,RAINY,EL_NINO,351005,CWD,-25.93,-22.0,-15.16
CanESM5,RAINY,EL_NINO,351005,CWD,7.32,18.42,151.64
CESM2,RAINY,EL_NINO,351005,CWD,-13.16,2.44,-118.54
EC-Earth3,RAINY,EL_NINO,351005,CWD,5.88,-14.29,-343.03
FGOALS-g3,RAINY,EL_NINO,351005,CWD,-37.93,-15.38,-59.45
MIROC6,RAINY,EL_NINO,351005,CWD,-4.26,-14.29,235.45
MRI-ESM2-0,RAINY,EL_NINO,351005,CWD,4.85,-19.64,-504.95
ACCESS-ESM1-5,RAINY,EL_NINO,351005,PRCPTOT,-48.35,-62.59,29.45
CanESM5,RAINY,EL_NINO,351005,PRCPTOT,-2.46,-1.67,-32.11
CESM2,RAINY,EL_NINO,351005,PRCPTOT,-15.16,-23.49,54.95
EC-Earth3,RAINY,EL_NINO,351005,PRCPTOT,16.81,9.89,-41.17
FGOALS-g3,RAINY,EL_NINO,351005,PRCPTOT,1.96,-13.35,-781.12
MIROC6,RAINY,EL_NINO,351005,PRCPTOT,9.92,17.55,76.92
MRI-ESM2-0,RAINY,EL_NINO,351005,PRCPTOT,-33.89,-49.34,45.59
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R20mm,-100.0,-67.39,-32.61
CanESM5,RAINY,EL_NINO,351005,R20mm,12.5,14.47,15.76
CESM2,RAINY,EL_NINO,351005,R20mm,-34.37,-29.41,-14.43
EC-Earth3,RAINY,EL_NINO,351005,R20mm,84.62,-6.45,-107.62
FGOALS-g3,RAINY,EL_NINO,351005,R20mm,-14.29,-16.28,13.93
MIROC6,RAINY,EL_NINO,351005,R20mm,25.0,36.71,46.84
MRI-ESM2-0,RAINY,EL_NINO,351005,R20mm,-61.29,-44.9,-26.74
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R50mm,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351005,R50mm,-100.0,-18.18,-81.82
CESM2,RAINY,EL_NINO,351005,R50mm,-100.0,-35.71,-64.29
EC-Earth3,RAINY,EL_NINO,351005,R50mm,0.0,16.67,0.0
FGOALS-g3,RAINY,EL_NINO,351005,R50mm,100.0,-10.0,-110.0
MIROC6,RAINY,EL_NINO,351005,R50mm,50.0,50.0,0.0
MRI-ESM2-0,RAINY,EL_NINO,351005,R50mm,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R95p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351005,R95p,-59.54,-18.15,-69.52
CESM2,RAINY,EL_NINO,351005,R95p,33.27,-54.59,-264.08
EC-Earth3,RAINY,EL_NINO,351005,R95p,0.0,22.29,0.0
FGOALS-g3,RAINY,EL_NINO,351005,R95p,71.69,-12.45,-117.37
MIROC6,RAINY,EL_NINO,351005,R95p,-20.47,4.72,-123.06
MRI-ESM2-0,RAINY,EL_NINO,351005,R95p,-100.0,-86.52,-13.48
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R99p,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351005,R99p,-100.0,-100.0,-0.0
CESM2,RAINY,EL_NINO,351005,R99p,-100.0,-29.01,-70.99
EC-Earth3,RAINY,EL_NINO,351005,R99p,0.0,45.71,0.0
FGOALS-g3,RAINY,EL_NINO,351005,R99p,0.0,-100.0,0.0
MIROC6,RAINY,EL_NINO,351005,R99p,-100.0,-52.87,-47.13
MRI-ESM2-0,RAINY,EL_NINO,351005,R99p,-100.0,-100.0,-0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351005,Rx1day,-80.97,-61.26,-24.34
CanESM5,RAINY,EL_NINO,351005,Rx1day,-34.5,-43.14,25.04
CESM2,RAINY,EL_NINO,351005,Rx1day,27.5,-6.99,-125.42
EC-Earth3,RAINY,EL_NINO,351005,Rx1day,16.6,-1.25,-107.53
FGOALS-g3,RAINY,EL_NINO,351005,Rx1day,-20.57,-34.34,66.94
MIROC6,RAINY,EL_NINO,351005,Rx1day,-3.74,16.79,-548.93
MRI-ESM2-0,RAINY,EL_NINO,351005,Rx1day,-39.6,-51.81,30.83
ACCESS-ESM1-5,RAINY,EL_NINO,351005,Rx5day,-72.68,-63.02,-13.29
CanESM5,RAINY,EL_NINO,351005,Rx5day,-12.1,-12.34,1.98
CESM2,RAINY,EL_NINO,351005,Rx5day,8.46,-4.74,-156.03
EC-Earth3,RAINY,EL_NINO,351005,Rx5day,2.39,-2.13,-189.12
FGOALS-g3,RAINY,EL_NINO,351005,Rx5day,33.93,-14.96,-144.09
MIROC6,RAINY,EL_NINO,351005,Rx5day,11.05,3.98,-63.98
MRI-ESM2-0,RAINY,EL_NINO,351005,Rx5day,-44.27,-45.66,3.14
ACCESS-ESM1-5,RAINY,EL_NINO,351005,SDII,-29.95,-43.25,44.41
CanESM5,RAINY,EL_NINO,351005,SDII,-6.27,-7.54,20.26
CESM2,RAINY,EL_NINO,351005,SDII,-9.39,-2.42,-74.23
EC-Earth3,RAINY,EL_NINO,351005,SDII,8.32,1.01,-87.86
FGOALS-g3,RAINY,EL_NINO,351005,SDII,2.88,-13.43,-566.32
MIROC6,RAINY,EL_NINO,351005,SDII,6.54,10.92,66.97
MRI-ESM2-0,RAINY,EL_NINO,351005,SDII,-22.37,-21.99,-1.7
ACCESS-ESM1-5,RAINY,EL_NINO,351005,wet_day_freq,-22.37,-32.13,43.63
CanESM5,RAINY,EL_NINO,351005,wet_day_freq,4.34,5.82,34.1
CESM2,RAINY,EL_NINO,351005,wet_day_freq,-5.22,-18.18,248.28
EC-Earth3,RAINY,EL_NINO,351005,wet_day_freq,9.25,13.99,51.24
FGOALS-g3,RAINY,EL_NINO,351005,wet_day_freq,-15.49,1.58,-110.2
MIROC6,RAINY,EL_NINO,351005,wet_day_freq,3.82,8.53,123.3
MRI-ESM2-0,RAINY,EL_NINO,351005,wet_day_freq,-10.86,-28.98,166.85
ACCESS-ESM1-5,RAINY,EL_NINO,351006,CDD,-5.04,-9.79,94.25
CanESM5,RAINY,EL_NINO,351006,CDD,-35.14,-15.49,-55.92
CESM2,RAINY,EL_NINO,351006,CDD,-32.26,3.57,-111.07
EC-Earth3,RAINY,EL_NINO,351006,CDD,-14.95,13.59,-190.9
FGOALS-g3,RAINY,EL_NINO,351006,CDD,-11.34,-40.0,252.73
MIROC6,RAINY,EL_NINO,351006,CDD,-10.53,-9.17,-12.92
MRI-ESM2-0,RAINY,EL_NINO,351006,CDD,80.0,57.89,-27.64
ACCESS-ESM1-5,RAINY,EL_NINO,351006,CWD,-41.07,-34.0,-17.21
CanESM5,RAINY,EL_NINO,351006,CWD,7.32,12.5,70.77
CESM2,RAINY,EL_NINO,351006,CWD,10.38,-22.22,-314.07
EC-Earth3,RAINY,EL_NINO,351006,CWD,31.58,47.06,49.02
FGOALS-g3,RAINY,EL_NINO,351006,CWD,-37.93,-6.67,-82.41
MIROC6,RAINY,EL_NINO,351006,CWD,-21.5,-14.29,-33.53
MRI-ESM2-0,RAINY,EL_NINO,351006,CWD,-10.58,-31.15,194.42
ACCESS-ESM1-5,RAINY,EL_NINO,351006,PRCPTOT,-41.48,-47.52,14.56
CanESM5,RAINY,EL_NINO,351006,PRCPTOT,-2.46,0.77,-131.3
CESM2,RAINY,EL_NINO,351006,PRCPTOT,-26.45,-42.11,59.21
EC-Earth3,RAINY,EL_NINO,351006,PRCPTOT,24.48,30.25,23.57
FGOALS-g3,RAINY,EL_NINO,351006,PRCPTOT,1.96,-12.16,-720.41
MIROC6,RAINY,EL_NINO,351006,PRCPTOT,26.57,26.95,1.43
MRI-ESM2-0,RAINY,EL_NINO,351006,PRCPTOT,-31.29,-44.8,43.18
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R20mm,-100.0,-44.9,-55.1
CanESM5,RAINY,EL_NINO,351006,R20mm,12.5,10.53,-15.76
CESM2,RAINY,EL_NINO,351006,R20mm,-44.44,-47.06,5.9
EC-Earth3,RAINY,EL_NINO,351006,R20mm,140.0,11.63,-91.69
FGOALS-g3,RAINY,EL_NINO,351006,R20mm,-14.29,-19.1,33.66
MIROC6,RAINY,EL_NINO,351006,R20mm,47.06,53.66,14.02
MRI-ESM2-0,RAINY,EL_NINO,351006,R20mm,-65.38,-47.42,-27.47
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R50mm,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351006,R50mm,-100.0,-18.18,-81.82
CESM2,RAINY,EL_NINO,351006,R50mm,0.0,-84.21,0.0
EC-Earth3,RAINY,EL_NINO,351006,R50mm,0.0,50.0,0.0
FGOALS-g3,RAINY,EL_NINO,351006,R50mm,100.0,-40.0,-140.0
MIROC6,RAINY,EL_NINO,351006,R50mm,87.5,40.0,-54.29
MRI-ESM2-0,RAINY,EL_NINO,351006,R50mm,-100.0,-68.42,-31.58
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R95p,-100.0,-54.3,-45.7
CanESM5,RAINY,EL_NINO,351006,R95p,-6.29,-2.32,-63.12
CESM2,RAINY,EL_NINO,351006,R95p,-51.82,-59.44,14.7
EC-Earth3,RAINY,EL_NINO,351006,R95p,118.81,36.69,-69.12
FGOALS-g3,RAINY,EL_NINO,351006,R95p,10.33,-23.78,-330.2
MIROC6,RAINY,EL_NINO,351006,R95p,45.24,45.35,0.24
MRI-ESM2-0,RAINY,EL_NINO,351006,R95p,-66.86,-57.13,-14.55
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R99p,-100.0,-68.79,-31.21
CanESM5,RAINY,EL_NINO,351006,R99p,-64.03,-33.86,-47.12
CESM2,RAINY,EL_NINO,351006,R99p,-44.88,-65.43,45.79
EC-Earth3,RAINY,EL_NINO,351006,R99p,0.0,73.61,0.0
FGOALS-g3,RAINY,EL_NINO,351006,R99p,71.69,-14.88,-120.76
MIROC6,RAINY,EL_NINO,351006,R99p,44.0,56.11,27.52
MRI-ESM2-0,RAINY,EL_NINO,351006,R99p,-100.0,-74.72,-25.28
ACCESS-ESM1-5,RAINY,EL_NINO,351006,Rx1day,-71.02,-38.51,-45.78
CanESM5,RAINY,EL_NINO,351006,Rx1day,-34.5,-35.17,1.94
CESM2,RAINY,EL_NINO,351006,Rx1day,-8.47,-36.24,327.86
EC-Earth3,RAINY,EL_NINO,351006,Rx1day,38.7,120.16,210.49
FGOALS-g3,RAINY,EL_NINO,351006,Rx1day,-20.57,-34.6,68.21
MIROC6,RAINY,EL_NINO,351006,Rx1day,41.43,0.38,-99.08
MRI-ESM2-0,RAINY,EL_NINO,351006,Rx1day,-25.45,-35.92,41.14
ACCESS-ESM1-5,RAINY,EL_NINO,351006,Rx5day,-52.09,-23.21,-55.44
CanESM5,RAINY,EL_NINO,351006,Rx5day,-12.1,-5.28,-56.36
CESM2,RAINY,EL_NINO,351006,Rx5day,-23.01,-44.02,91.31
EC-Earth3,RAINY,EL_NINO,351006,Rx5day,39.54,88.83,124.66
FGOALS-g3,RAINY,EL_NINO,351006,Rx5day,33.93,-18.03,-153.14
MIROC6,RAINY,EL_NINO,351006,Rx5day,46.03,2.93,-93.63
MRI-ESM2-0,RAINY,EL_NINO,351006,Rx5day,-32.2,-42.87,33.14
ACCESS-ESM1-5,RAINY,EL_NINO,351006,SDII,-12.35,-21.94,77.65
CanESM5,RAINY,EL_NINO,351006,SDII,-6.27,-8.62,37.48
CESM2,RAINY,EL_NINO,351006,SDII,-24.62,-25.99,5.56
EC-Earth3,RAINY,EL_NINO,351006,SDII,7.13,17.69,148.11
FGOALS-g3,RAINY,EL_NINO,351006,SDII,2.88,-8.85,-407.29
MIROC6,RAINY,EL_NINO,351006,SDII,23.25,23.31,0.26
MRI-ESM2-0,RAINY,EL_NINO,351006,SDII,-23.22,-18.9,-18.6
ACCESS-ESM1-5,RAINY,EL_NINO,351006,wet_day_freq,-32.35,-31.21,-3.52
CanESM5,RAINY,EL_NINO,351006,wet_day_freq,4.34,9.41,116.82
CESM2,RAINY,EL_NINO,351006,wet_day_freq,-1.22,-20.63,1590.98
EC-Earth3,RAINY,EL_NINO,351006,wet_day_freq,18.93,16.46,-13.05
FGOALS-g3,RAINY,EL_NINO,351006,wet_day_freq,-15.49,-1.59,-89.74
MIROC6,RAINY,EL_NINO,351006,wet_day_freq,3.32,5.59,68.37
MRI-ESM2-0,RAINY,EL_NINO,351006,wet_day_freq,-8.2,-31.4,282.93
ACCESS-ESM1-5,RAINY,EL_NINO,351007,CDD,-5.04,3.03,-160.12
CanESM5,RAINY,EL_NINO,351007,CDD,-35.14,-11.58,-67.05
CESM2,RAINY,EL_NINO,351007,CDD,-32.26,13.04,-140.42
EC-Earth3,RAINY,EL_NINO,351007,CDD,-10.71,-46.84,337.35
FGOALS-g3,RAINY,EL_NINO,351007,CDD,20.0,-8.33,-141.65
MIROC6,RAINY,EL_NINO,351007,CDD,-10.53,-19.1,81.39
MRI-ESM2-0,RAINY,EL_NINO,351007,CDD,27.78,10.71,-61.45
ACCESS-ESM1-5,RAINY,EL_NINO,351007,CWD,-41.07,-32.39,-21.13
CanESM5,RAINY,EL_NINO,351007,CWD,7.32,32.0,337.16
CESM2,RAINY,EL_NINO,351007,CWD,10.38,-43.24,-516.57
EC-Earth3,RAINY,EL_NINO,351007,CWD,23.91,-1.56,-106.52
FGOALS-g3,RAINY,EL_NINO,351007,CWD,-41.94,-33.77,-19.48
MIROC6,RAINY,EL_NINO,351007,CWD,-21.5,-1.32,-93.86
MRI-ESM2-0,RAINY,EL_NINO,351007,CWD,11.02,-23.94,-317.24
ACCESS-ESM1-5,RAINY,EL_NINO,351007,PRCPTOT,-41.48,-39.65,-4.41
CanESM5,RAINY,EL_NINO,351007,PRCPTOT,-2.46,2.75,-211.79
CESM2,RAINY,EL_NINO,351007,PRCPTOT,-26.45,-33.6,27.03
EC-Earth3,RAINY,EL_NINO,351007,PRCPTOT,27.25,19.4,-28.81
FGOALS-g3,RAINY,EL_NINO,351007,PRCPTOT,-36.1,-29.59,-18.03
MIROC6,RAINY,EL_NINO,351007,PRCPTOT,26.57,21.63,-18.59
MRI-ESM2-0,RAINY,EL_NINO,351007,PRCPTOT,-20.8,-33.16,59.42
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R20mm,-100.0,-50.0,-50.0
CanESM5,RAINY,EL_NINO,351007,R20mm,12.5,15.38,23.04
CESM2,RAINY,EL_NINO,351007,R20mm,-44.44,-60.66,36.5
EC-Earth3,RAINY,EL_NINO,351007,R20mm,125.0,10.77,-91.38
FGOALS-g3,RAINY,EL_NINO,351007,R20mm,-100.0,-60.0,-40.0
MIROC6,RAINY,EL_NINO,351007,R20mm,47.06,45.16,-4.04
MRI-ESM2-0,RAINY,EL_NINO,351007,R20mm,-57.14,-50.63,-11.39
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R50mm,-100.0,-100.0,-0.0
CanESM5,RAINY,EL_NINO,351007,R50mm,-100.0,-100.0,-0.0
CESM2,RAINY,EL_NINO,351007,R50mm,0.0,-100.0,0.0
EC-Earth3,RAINY,EL_NINO,351007,R50mm,0.0,500.0,0.0
FGOALS-g3,RAINY,EL_NINO,351007,R50mm,0.0,-100.0,0.0
MIROC6,RAINY,EL_NINO,351007,R50mm,87.5,80.0,-8.57
MRI-ESM2-0,RAINY,EL_NINO,351007,R50mm,-100.0,-57.14,-42.86
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R95p,-100.0,-49.56,-50.44
CanESM5,RAINY,EL_NINO,351007,R95p,-11.53,-2.89,-74.93
CESM2,RAINY,EL_NINO,351007,R95p,-53.94,-67.02,24.25
