model,station,variant,scale,n,r,rmse,mae,pbias_pct,nse,kge
EC-Earth3,351006,Bias-corrected,Daily,12418,0.08137443113401038,10.889908325319832,4.680159445965534,-8.11731829252659,-1.6636157816541686,0.005148297320224149
EC-Earth3,351006,Bias-corrected,Monthly,408,0.47665545985301444,106.71723324776943,69.45936274509803,-8.117318292526608,-0.5468089082830918,0.3642149810002441
EC-Earth3,351007,Raw,Daily,12418,0.03695784457236317,7.739099663582178,3.4090421870035437,-73.99288025696816,-0.23708491703296652,-0.36485891007091853
EC-Earth3,351007,Raw,Monthly,408,0.1839537512591048,111.77790050657087,83.3493767502696,-73.99288025696816,-0.8210720082229812,-0.2477935379951095
EC-Earth3,351007,Bias-corrected,Daily,12418,0.10219215589099727,9.317802539749037,4.276546142696087,-15.39743154075773,-0.7932698151444721,0.08907448453335665
EC-Earth3,351007,Bias-corrected,Monthly,408,0.5354163997112292,89.08202777661788,58.586544117647065,-15.39743154075773,-0.15663255321352643,0.48035047669121944
EC-Earth3,351008,Raw,Daily,12418,0.06309321373964008,7.295333603356975,3.357421803714769,-52.34433369413432,-0.22406053691038585,-0.19599184403219438
EC-Earth3,351008,Raw,Monthly,408,0.30000569081803163,90.59585669285977,68.2744666617892,-52.34433369413431,-0.40149701530334925,0.026800399013635956
EC-Earth3,351008,Bias-corrected,Daily,12418,0.09270082755650969,8.843548740430386,4.016021903688195,-16.97471011465683,-0.7987289796831498,0.07687578181037003
EC-Earth3,351008,Bias-corrected,Monthly,408,0.4882868415196761,88.15552239049563,56.78754901960785,-16.974710114656816,-0.3270110876885095,0.4212454148189678
EC-Earth3,351009,Raw,Daily,12418,0.0832405684301203,5.339850885509249,3.2895252871581575,-60.570360891170466,-0.7075743019958427,-0.12212399697209042
EC-Earth3,351009,Raw,Monthly,408,0.22345652893988524,98.79958983172902,77.14746928316177,-60.570360891170466,-0.7396961326566422,-0.0696946702523511
EC-Earth3,351009,Bias-corrected,Daily,12418,0.20459711860509855,7.0987835866697635,3.825258495732002,-16.63846532698112,-2.0177914522520397,-0.030332203268279345
EC-Earth3,351009,Bias-corrected,Monthly,408,0.6486951705726333,75.97102980483972,52.90406862745098,-16.63846532698112,-0.02862989401837779,0.5204624783977481
EC-Earth3,351010,Raw,Daily,12418,0.06346836972104034,5.446670135898569,3.267017006033983,-59.57224948270086,-0.675187992273174,-0.13775955037659537
EC-Earth3,351010,Raw,Monthly,408,0.17721775391847822,98.64161922101728,77.26595278629902,-59.57224948270086,-0.7471044947625993,-0.09744955688147461
EC-Earth3,351010,Bias-corrected,Daily,12418,0.17577510475423114,7.515406817731974,3.9328039942019646,-18.566621668916554,-2.1893809213635795,-0.07151957552277133
EC-Earth3,351010,Bias-corrected,Monthly,408,0.6236375202461969,77.93923271734606,54.32637254901961,-18.566621668916547,-0.09071364860618703,0.49999398450820753
EC-Earth3,351011,Raw,Daily,12418,0.0642745272715063,11.132498145997765,3.8207826454461262,-50.7892702637725,-0.07372223808001954,-0.2722066004599337
EC-Earth3,351011,Raw,Monthly,408,0.2901534075662908,109.10405108918069,71.42562862188726,-50.78927026377248,-0.1548290195459434,-0.03163033835699647
EC-Earth3,351011,Bias-corrected,Daily,12418,0.06558916108443139,11.715977781133514,4.794306651634724,7.794544614943638,-0.18922426992120833,-0.0603157646478234
EC-Earth3,351011,Bias-corrected,Monthly,408,0.2436358925093158,122.90553399768012,78.76970588235294,7.794544614943658,-0.46547634229933865,0.23880724286027655
EC-Earth3,351012,Raw,Daily,12418,0.06710335398104646,10.287712602183724,3.0349979570840713,-66.8608687242374,-0.06395901744198418,-0.3639251592635293
EC-Earth3,351012,Raw,Monthly,408,0.34873509680423515,104.20029211080602,65.22722282821078,-66.8608687242374,-0.17892819922294723,-0.1332996516559961
EC-Earth3,351012,Bias-corrected,Daily,12418,0.04629707736646448,14.554882342085325,5.614447576099211,57.763638289388446,-1.129632428382683,-0.119430718887366
EC-Earth3,351012,Bias-corrected,Monthly,408,0.22115140498160882,162.47710636545742,103.06100490196079,57.763638289388446,-1.8663804611987533,-0.1010342062997045
EC-Earth3,351201,Raw,Daily,12418,0.07846867572741192,9.939653301486974,3.653960248852472,-48.783859084789874,-0.08545807126948013,-0.23301156145323176
EC-Earth3,351201,Raw,Monthly,408,0.331456086617004,100.71131755907997,70.86724154384804,-48.78385908478986,-0.11891258126892179,0.022550953899523662
EC-Earth3,351201,Bias-corrected,Daily,12418,0.06572391421110706,14.340587746019072,5.600758576260268,33.393362206116315,-1.2594590882142769,-0.009309335552479592
EC-Earth3,351201,Bias-corrected,Monthly,408,0.2914419144213798,159.44572978621542,96.61039215686273,33.393362206116315,-1.804564206871592,-0.005429897337127398
FGOALS-g3,351001,Raw,Daily,12410,0.01643815990523438,10.55118729667474,3.254550188617143,-71.46201476377156,-0.16980561520773474,-0.3660417914227776
FGOALS-g3,351001,Raw,Monthly,408,0.0830855865254003,116.79899505737897,74.43025491745851,-71.46504688469574,-0.40165965431956296,-0.35746817660758645
FGOALS-g3,351001,Bias-corrected,Daily,12410,0.0705808806201474,13.434140526739466,4.89555116841257,12.41691067085407,-0.8964037731409242,0.06212335652316847
FGOALS-g3,351001,Bias-corrected,Monthly,408,0.4247957967304512,114.39114497107771,71.41762254901961,12.404966531691578,-0.344463989479028,0.3947406581888304
FGOALS-g3,351002,Raw,Daily,12410,0.010134071882272146,9.563656830267284,3.2073546344240658,-71.07638592729846,-0.2209837404043593,-0.3474367858655012
FGOALS-g3,351002,Raw,Monthly,408,0.0602680846530497,106.39835445435016,74.74619485163514,-71.09091506130399,-0.5383031454180853,-0.3486531735318834
FGOALS-g3,351002,Bias-corrected,Daily,12410,0.06882303112766412,10.867160140002582,4.165535858178887,-14.535756487921619,-0.5765002585070278,0.04231317794984002
FGOALS-g3,351002,Bias-corrected,Monthly,408,0.4969737538095978,86.15405513199175,57.400049019607835,-14.578687549148878,-0.008610658249673442,0.47599675485961424
FGOALS-g3,351003,Raw,Daily,12410,0.011799491804904985,11.050568214906033,4.1807802433830945,-79.33594843594221,-0.2150200240755229,-0.41658057711728946
FGOALS-g3,351003,Raw,Monthly,408,0.026882910425075932,143.35999393111206,105.27106869157434,-79.33665504569898,-0.7757405907526411,-0.4501919767210616
FGOALS-g3,351003,Bias-corrected,Daily,12410,0.05326431217244684,13.463596347468776,5.4502159548751,-25.525051989048645,-0.8035840288525302,0.01797991998397641
FGOALS-g3,351003,Bias-corrected,Monthly,408,0.38592434854409735,118.73887031642,80.98299019607843,-25.527598668954894,-0.21817420692437262,0.33101292064993626
FGOALS-g3,351004,Raw,Daily,12410,0.01623175904525299,10.452287992162232,3.52646791893961,-74.14495840557427,-0.1891894719685001,-0.37739922048653485
FGOALS-g3,351004,Raw,Monthly,408,0.0436371625024867,118.99845424186731,83.86428950758365,-74.14910618448721,-0.5887716023518828,-0.39177010413801283
FGOALS-g3,351004,Bias-corrected,Daily,12410,0.05868899807672247,13.470789391314119,4.9834464141821115,-6.980141623969105,-0.9752151747721216,0.05489914225284209
FGOALS-g3,351004,Bias-corrected,Monthly,408,0.404072370399164,110.6004292077177,71.37463235294118,-6.99506427669998,-0.3724371118147276,0.38545253204335284
FGOALS-g3,351005,Raw,Daily,12410,0.012942624299230682,10.053352598549878,3.5224204788720646,-74.28879615425937,-0.2127684874763034,-0.3720758946017235
FGOALS-g3,351005,Raw,Monthly,408,0.041728959846645805,114.16678942295496,82.83997501182125,-74.28886452766504,-0.6946650536930261,-0.3821906708525875
FGOALS-g3,351005,Bias-corrected,Daily,12410,0.051422205370988426,12.802941667541322,4.935724415793715,-9.08711839166045,-0.9668697809128197,0.04641481567999961
FGOALS-g3,351005,Bias-corrected,Monthly,408,0.4408080335522039,102.53403797104188,68.03049019607843,-9.087360154876714,-0.3669115702888892,0.4043891284087133
FGOALS-g3,351006,Raw,Daily,12410,0.008598667918358538,7.9525517525391995,3.414501532387237,-75.20906183310134,-0.41975041091931065,-0.3228520813792275
FGOALS-g3,351006,Raw,Monthly,408,0.08323403212498164,113.93822985296174,83.74750995704144,-75.2123033094416,-0.7632199299893709,-0.3552242119372486
FGOALS-g3,351006,Bias-corrected,Daily,12410,0.06766325073270651,10.992314023840054,4.701936341659952,-8.16020041077027,-1.7125468524061112,-0.009163111634670873
FGOALS-g3,351006,Bias-corrected,Monthly,408,0.48299826464415546,97.66544594741706,66.01129901960785,-8.172208691193454,-0.2955358194871769,0.43805648084080984
FGOALS-g3,351007,Raw,Daily,12410,0.0016220914392075716,8.206840336881983,3.5607716364899575,-73.3766211551633,-0.39042451597750016,-0.3284028256443159
FGOALS-g3,351007,Raw,Monthly,408,0.0774775040421708,113.07512951113912,85.69454081296904,-73.38033115003948,-0.8635858759858688,-0.3405209379239278
FGOALS-g3,351007,Bias-corrected,Daily,12410,0.07079143375250035,9.485498970384404,4.369780821917808,-15.439456993217286,-0.8574443477267968,0.058045732968044605
FGOALS-g3,351007,Bias-corrected,Monthly,408,0.47072861801330856,91.70870639116646,59.456225490196076,-15.451240590750507,-0.22584725136054695,0.437184109866256
FGOALS-g3,351008,Raw,Daily,12410,-0.010864243638392695,7.935082649841808,3.3910113541443483,-74.90430927923961,-0.4475780348930847,-0.3335859050447596
FGOALS-g3,351008,Raw,Monthly,408,0.0882450875243989,106.47228249097567,79.39734952289373,-74.91394616616466,-0.9357471725877964,-0.33041822389656117
FGOALS-g3,351008,Bias-corrected,Daily,12410,0.06474269802445816,8.996803197132252,4.132657534246575,-16.98611078665744,-0.86086778016242,0.049403750232557386
FGOALS-g3,351008,Bias-corrected,Monthly,408,0.48262203641407714,84.17041878260567,56.91308823529412,-17.017988588805192,-0.20974679696134535,0.44356505813897273
FGOALS-g3,351009,Raw,Daily,12410,0.005783061599622856,6.036600311285892,3.4688472615023587,-76.42303673880143,-1.1816457457916396,-0.2579695576623442
FGOALS-g3,351009,Raw,Monthly,408,0.08376037812918846,109.60860320028391,86.02088801796712,-76.4268307038169,-1.1411761709700743,-0.33825538243954867
FGOALS-g3,351009,Bias-corrected,Daily,12410,0.17235095038211407,7.258024961493309,3.9385020145044316,-16.600541357783854,-2.1538156427184973,-0.06169171114444061
FGOALS-g3,351009,Bias-corrected,Monthly,408,0.688710376661748,67.23826300195155,48.94237745098039,-16.6139618574849,0.19425784461049966,0.6089120630042735
FGOALS-g3,351010,Raw,Daily,12410,0.012186864887349012,6.06967381900566,3.4033871625379044,-75.82466658127095,-1.0798204567173735,-0.2516250380195917
FGOALS-g3,351010,Raw,Monthly,408,0.08327376389405369,107.70665385569744,84.33380846511722,-75.83010575933126,-1.0829726292253725,-0.33452392157605004
FGOALS-g3,351010,Bias-corrected,Daily,12410,0.1504624700409738,7.653802828905056,4.020360999194199,-18.539794464031193,-2.3071179140982383,-0.09784125345398764
FGOALS-g3,351010,Bias-corrected,Monthly,408,0.643867015345039,70.87738217458069,50.937990196078424,-18.55812209389531,0.09798484755916015,0.5709804868582194
FGOALS-g3,351011,Raw,Daily,12410,-0.018111610902243978,11.641629543882502,3.571862907330344,-74.32784644633652,-0.17366570371472734,-0.4218014185200114
FGOALS-g3,351011,Raw,Monthly,408,0.06863461869299994,124.4222572228646,78.6273498874144,-74.3407914656708,-0.5018691189252709,-0.3868284363425494
FGOALS-g3,351011,Bias-corrected,Daily,12410,0.02577138857210023,11.924822983294845,4.931586623690572,7.786767283039318,-0.2314612355590342,-0.0946101802736472
FGOALS-g3,351011,Bias-corrected,Monthly,408,0.24023744366997596,119.7799353972714,79.37419117647059,7.732416494604603,-0.39188734022980953,0.23067836687478405
FGOALS-g3,351012,Raw,Daily,12410,-0.0014976784109241056,10.79081599976366,3.135440007745525,-69.87348846422776,-0.16988226640989001,-0.37466718030556456
FGOALS-g3,351012,Raw,Monthly,408,0.06782434923183912,112.7799364086471,69.6534224544573,-69.8809964419818,-0.38106199342506186,-0.355315549464825
FGOALS-g3,351012,Bias-corrected,Daily,12410,0.016681490193276596,14.803017291304906,5.7418106365834,57.707305065310585,-1.2015779975490468,-0.14476204128811676
FGOALS-g3,351012,Bias-corrected,Monthly,408,0.20264899797420588,153.6645447189314,103.18291666666669,57.66800204356281,-1.563874896460812,-0.05413516526714757
FGOALS-g3,351201,Raw,Daily,12410,-0.011843326223284158,10.488536962687455,3.4447838459420983,-73.29506640256014,-0.207943046045584,-0.3923577469196735
FGOALS-g3,351201,Raw,Monthly,408,0.01342553923339792,118.70264034980019,80.08604801556176,-73.2951401633145,-0.554391312432696,-0.4095228651606415
FGOALS-g3,351201,Bias-corrected,Daily,12410,0.025209001627027553,14.686388443716927,5.766526188557615,33.35658077542421,-1.3683541972575686,-0.04780077595686305
FGOALS-g3,351201,Bias-corrected,Monthly,408,0.30160169365992595,145.3986704457849,91.9716911764706,33.3562124359201,-1.3321714384540302,0.10304157168475048
MIROC6,351001,Raw,Daily,12418,0.0173393306883128,11.843657023914226,4.770420357545499,9.611779427910298,-0.47483387200466853,-0.03015981903429288
MIROC6,351001,Raw,Monthly,408,0.23025608299062436,109.80111184164652,74.1594656862745,9.611779427910298,-0.23873336691875235,0.18926081910729387
MIROC6,351001,Bias-corrected,Daily,12418,0.032858233449996666,13.637458405094568,4.982449669834112,12.307837604920483,-0.9554122728808587,0.02500427349862111
MIROC6,351001,Bias-corrected,Monthly,408,0.3775292213875159,118.23233429582288,72.91843137254902,12.307837604920483,-0.4362726435740163,0.35204952763909436
MIROC6,351002,Raw,Daily,12418,0.04405652700123269,10.823183733428754,4.661858753422451,11.048938085114624,-0.5643545008439563,0.01626482069659263
MIROC6,351002,Raw,Monthly,408,0.24876650839781891,99.54093556094418,73.83339215686274,11.048938085114647,-0.34640446145661885,0.23109782943202117
MIROC6,351002,Bias-corrected,Daily,12418,0.0685705524338891,10.854524789929945,4.182001127395716,-14.492663921804315,-0.5734275260790247,0.04172378840908353
MIROC6,351002,Bias-corrected,Monthly,408,0.5246348610042193,83.22191432119496,55.006446078431374,-14.492663921804297,0.05887457017234099,0.5020484639879259
MIROC6,351003,Raw,Daily,12418,0.06558065389688826,12.091622707592649,5.39097028507006,-13.697824121666251,-0.4555504871322178,0.020919934866661105
MIROC6,351003,Raw,Monthly,408,0.3596018954477978,110.99786978671584,80.88951715686274,-13.697824121666235,-0.06451764001080718,0.3075242546879704
MIROC6,351003,Bias-corrected,Daily,12418,0.07112999334188783,13.321962274878183,5.361291673377356,-25.435827511257674,-0.7668289142232956,0.03533432890084498
MIROC6,351003,Bias-corrected,Monthly,408,0.42731718683089986,115.72765794837328,78.2,-25.435827511257674,-0.1571719626934165,0.37081231316953933
MIROC6,351004,Raw,Daily,12418,0.026232434993433928,11.652323028522009,5.005496859397649,-0.6985412076747269,-0.4787870137821766,-0.01361650105344836
MIROC6,351004,Raw,Monthly,408,0.21994422082856896,107.08608512247444,78.80669117647058,-0.6985412076747269,-0.28660404416131935,0.19435360456310136
MIROC6,351004,Bias-corrected,Daily,12418,0.04434967168975021,13.558760836669203,5.0330343050410695,-6.873489337126492,-1.0022605799190458,0.04076640595705605
MIROC6,351004,Bias-corrected,Monthly,408,0.4285839527513621,107.78358829108429,69.5853431372549,-6.873489337126492,-0.3034191705945015,0.4114025142928299
MIROC6,351005,Raw,Daily,12418,0.03034107679123286,11.264986610218152,4.913277661459172,-1.2353972040282974,-0.5235851610800564,-0.0003165670794391673
MIROC6,351005,Raw,Monthly,408,0.24984874454556624,100.36741606098965,76.2046568627451,-1.2353972040282974,-0.3097541541814641,0.23675522310529185
MIROC6,351005,Bias-corrected,Daily,12418,0.04901381727422732,12.803972081152015,4.921559832501208,-8.9544757087658,-0.9683159489633062,0.04420896038131361
MIROC6,351005,Bias-corrected,Monthly,408,0.4798014481573777,98.43055368270724,64.32879901960784,-8.9544757087658,-0.25969136917028623,0.4444067728327261
MIROC6,351006,Raw,Daily,12418,0.06595611382463817,9.656935910507977,4.441990256079884,3.5278733495705645,-1.094603525719537,0.05834759302263193
MIROC6,351006,Raw,Monthly,408,0.3791467999632813,94.33975572071208,67.18242401960784,3.527873349570583,-0.2088072189137109,0.37749764261571017
MIROC6,351006,Bias-corrected,Daily,12418,0.07630960614399994,10.91583627576428,4.677220969560316,-8.146468401486986,-1.6763145687202385,0.000621714857254041
MIROC6,351006,Bias-corrected,Monthly,408,0.48833285625330203,97.2580143920304,64.79473039215686,-8.146468401486986,-0.284749176010074,0.44245466651241416
MIROC6,351007,Raw,Daily,12418,0.05829920289796962,9.881847066811147,4.526325253664036,-1.2782473064915638,-1.0169488732859038,0.05573158144752555
MIROC6,351007,Raw,Monthly,408,0.37808858470744505,92.689123360541,66.60969362745098,-1.278247306491546,-0.2521973258667838,0.3779232095273777
MIROC6,351007,Bias-corrected,Daily,12418,0.08641981460266918,9.397645938995431,4.2959099693992595,-15.423394835211322,-0.8241342187663103,0.0734807658757286
MIROC6,351007,Bias-corrected,Monthly,408,0.5233616603983307,85.8125176763331,57.549191176470586,-15.423394835211303,-0.0732885856575769,0.4923229343952257
MIROC6,351008,Raw,Daily,12418,0.035340213869904935,9.365092633454175,4.330788049605411,-3.636533466870463,-1.017143240469332,0.033636820470803186
MIROC6,351008,Raw,Monthly,408,0.2802340198333894,91.21145532897934,66.96440196078431,-3.636533466870445,-0.4206080631517204,0.27916613129640555
MIROC6,351008,Bias-corrected,Daily,12418,0.0722253218186648,8.947206545992264,4.100922853921726,-17.01145011429358,-0.841142955144109,0.056690819039771245
MIROC6,351008,Bias-corrected,Monthly,408,0.4795711052648851,84.19970122728884,56.51833333333334,-17.01145011429356,-0.21058867243603752,0.4416824606697154
MIROC6,351009,Raw,Daily,12418,0.07766051702381994,7.736086695249615,4.068840070864874,-9.448001443388463,-2.58396704195191,-0.15287841354826015
MIROC6,351009,Raw,Monthly,408,0.35324506606202644,86.00176297152743,65.93830882352941,-9.448001443388463,-0.3181894239533485,0.34634703357495855
MIROC6,351009,Bias-corrected,Daily,12418,0.1759554269371876,7.224612065982912,3.903533580286681,-16.6281275448255,-2.12572247381462,-0.05555641779787601
MIROC6,351009,Bias-corrected,Monthly,408,0.687554475130818,67.08062988219592,48.728921568627456,-16.6281275448255,0.19803137358648226,0.6108358676839624
MIROC6,351010,Raw,Daily,12418,0.10419922744189787,8.152041546023591,4.125988323401514,0.947570121493922,-2.75261639641724,-0.17904744070271938
MIROC6,351010,Raw,Monthly,408,0.45505560739554957,82.81459117452921,60.85264460784314,0.9475701214939402,-0.23143706187621715,0.44252685773778144
MIROC6,351010,Bias-corrected,Daily,12418,0.1495902919840379,7.640860148924937,3.9896191013045583,-18.538248087595615,-2.296749164622578,-0.09585387942484869
MIROC6,351010,Bias-corrected,Monthly,408,0.6318730704874224,72.10315306293926,51.531544117647066,-18.538248087595615,0.06651571897647302,0.5597265381051857
MIROC6,351011,Raw,Daily,12418,0.023752094128420494,12.62269821274658,4.978082622000322,-1.4348649954087576,-0.3804194924894826,-0.040270635760603524
MIROC6,351011,Raw,Monthly,408,0.20292841193313949,113.52529621533436,76.19030392156861,-1.4348649954087387,-0.2503201298142326,0.1622986407758834
MIROC6,351011,Bias-corrected,Daily,12418,0.04124794112412475,11.839211409881132,4.886046867450475,7.800409764279379,-0.2143733740300744,-0.08155309812868028
MIROC6,351011,Bias-corrected,Monthly,408,0.24053241940984688,119.3526378757175,78.91370098039216,7.80040976427938,-0.3819743415851662,0.2300057627715687
MIROC6,351012,Raw,Daily,12418,0.022641287799842032,12.321814208862634,4.809787808020615,25.794519139709926,-0.5262882659023185,-0.04240306728228149
MIROC6,351012,Raw,Monthly,408,0.28261817315086984,109.77185629273758,74.39660539215687,25.794519139709948,-0.3083727784138177,0.2264336972521802
MIROC6,351012,Bias-corrected,Daily,12418,0.017666033194072978,14.765094408249562,5.731222419069094,57.7697129043513,-1.1915920155802757,-0.14391148861762382
MIROC6,351012,Bias-corrected,Monthly,408,0.20724086461234148,151.73616576311068,103.09745098039214,57.76971290435133,-1.4999291134743817,-0.04336022646735005
MIROC6,351201,Raw,Daily,12418,0.025629975843212263,11.622319790165818,4.812909969399259,2.58181235637261,-0.48407627243530715,-0.013632813722397774
MIROC6,351201,Raw,Monthly,408,0.2638629610692663,104.72351792348081,72.49796078431373,2.58181235637261,-0.20984030170776213,0.2345945080022036
MIROC6,351201,Bias-corrected,Daily,12418,0.03888093235996928,14.54848708773927,5.7092196811080695,33.34742907017853,-1.3254459276908062,-0.03424510285536875
MIROC6,351201,Bias-corrected,Monthly,408,0.33653509291332345,139.22205913135502,91.51541666666667,33.34742907017853,-1.1382363457896143,0.1511940544463215
MRI-ESM2-0,351001,Raw,Daily,12418,0.04735874290573236,10.53431350281545,4.283868819455629,-5.500994604932315,-0.1667664602930694,-0.0973251869232512
MRI-ESM2-0,351001,Raw,Monthly,408,0.39515589997982636,94.45430633425765,63.57997794117647,-5.5009946049323055,0.083340832102766,0.30444535061074807
MRI-ESM2-0,351001,Bias-corrected,Daily,12418,0.03791263961828102,13.549208312112027,4.9496972137220165,12.09262516675125,-0.9301866096478748,0.03033942583677529
MRI-ESM2-0,351001,Bias-corrected,Monthly,408,0.4101618003688419,123.24512372328826,75.45975490196078,12.09262516675127,-0.5606440133567705,0.3450187343521357
MRI-ESM2-0,351002,Raw,Daily,12418,0.031065540610240416,9.615539995512409,4.278776856176518,-4.261984852426293,-0.23473133898177756,-0.08376583118632897
MRI-ESM2-0,351002,Raw,Monthly,408,0.269749108083249,92.76647282123875,69.66315441176471,-4.261984852426261,-0.16937604719892074,0.23018431975457143
MRI-ESM2-0,351002,Bias-corrected,Daily,12418,0.051314838468466906,10.95227742646341,4.21133274279272,-14.48704263506787,-0.6018947802077006,0.024940927852118877
MRI-ESM2-0,351002,Bias-corrected,Monthly,408,0.4500445474250452,95.74841340389273,62.00389705882352,-14.48704263506784,-0.24576257008720082,0.42164781524844663
MRI-ESM2-0,351003,Raw,Daily,12418,0.043101658590188344,10.861346937811675,4.882564744725398,-31.569344500890157,-0.1744254978144797,-0.14996165204429102
MRI-ESM2-0,351003,Raw,Monthly,408,0.3197748187795399,112.4728858100419,84.40726715686273,-31.569344500890146,-0.09299770721921474,0.15294684581139772
MRI-ESM2-0,351003,Bias-corrected,Daily,12418,0.05145732865629552,13.455190706548507,5.4637880496054105,-25.447111901398365,-0.8023445353369587,0.016295425862008606
MRI-ESM2-0,351003,Bias-corrected,Monthly,408,0.43126130881917635,120.92645481254056,81.46950980392157,-25.447111901398365,-0.26347372854379736,0.3753513431071447
MRI-ESM2-0,351004,Raw,Daily,12418,0.05277158167282413,10.365874899940398,4.5631960863263,-14.389775085024937,-0.17028738374422536,-0.09670285630531672
MRI-ESM2-0,351004,Raw,Monthly,408,0.29781017784610575,98.34808925487971,73.27432598039216,-14.389775085024926,-0.08520224098436224,0.21933562444302035
MRI-ESM2-0,351004,Bias-corrected,Daily,12418,0.05841273642246224,13.457895809640068,5.030161056530842,-6.872473316078802,-0.9725813376284602,0.0547831447679189
MRI-ESM2-0,351004,Bias-corrected,Monthly,408,0.4274175829363678,116.45880024039133,74.80544117647058,-6.872473316078802,-0.5216804181897028,0.3657419098079029
MRI-ESM2-0,351005,Raw,Daily,12418,0.041323305758732304,10.004428046013564,4.512519971009825,-14.852611816264721,-0.20168296470276204,-0.09618335304314707
MRI-ESM2-0,351005,Raw,Monthly,408,0.27255527270466207,94.93917108424854,71.8587181372549,-14.852611816264712,-0.1719124518827646,0.21450433045970452
MRI-ESM2-0,351005,Bias-corrected,Daily,12418,0.05240717802953879,12.779016375861902,4.939259945240779,-8.943732199414423,-0.9606506958950167,0.04760694386247066
MRI-ESM2-0,351005,Bias-corrected,Monthly,408,0.4163437984559403,114.1236601289386,73.7047794117647,-8.943732199414423,-0.6933848932887965,0.31735307126479984
MRI-ESM2-0,351006,Raw,Daily,12418,0.058759154238348696,7.701770824099141,3.675440248027057,-29.814508396359443,-0.33230701591796596,-0.05759228033752417
MRI-ESM2-0,351006,Raw,Monthly,408,0.34790679818306036,89.9670007311913,65.4164093137255,-29.814508396359432,-0.09934507488667399,0.2146646221027968
MRI-ESM2-0,351006,Bias-corrected,Daily,12418,0.06807898630359696,10.957980200625805,4.722490739249476,-8.152929111652341,-1.6970199234278218,-0.0067272376458218375
MRI-ESM2-0,351006,Bias-corrected,Monthly,408,0.4453758043585903,107.11095911254742,69.26321078431373,-8.152929111652341,-0.5582436526569887,0.35919287476535344
MRI-ESM2-0,351007,Raw,Daily,12418,0.07937057614609919,7.8661513059139025,3.6633866967305524,-25.758111084762085,-0.27803640380213235,-0.03688496945072606
MRI-ESM2-0,351007,Raw,Monthly,408,0.4450610266696548,81.8309166039951,58.98946078431372,-25.758111084762085,0.02399946830667632,0.32813614751108544
MRI-ESM2-0,351007,Bias-corrected,Daily,12418,0.08699490502075516,9.388624021885185,4.322681591238524,-15.43402951796773,-0.8206334935375967,0.07402273973311224
MRI-ESM2-0,351007,Bias-corrected,Monthly,408,0.5302987770736741,85.90375086825543,58.032499999999985,-15.43402951796773,-0.07557197271294647,0.4960391797503606
MRI-ESM2-0,351008,Raw,Daily,12418,0.0652978802654211,7.737831588166388,3.761905540344661,-16.922690322798285,-0.3770545058557555,-0.003103182886523337
MRI-ESM2-0,351008,Raw,Monthly,408,0.3842029426204299,80.80564251063394,60.02369852941176,-16.922690322798257,-0.11495895657270494,0.34447287794351633
MRI-ESM2-0,351008,Bias-corrected,Daily,12418,0.0838644485212742,8.888554761133292,4.070804477371557,-17.0075322188521,-0.8170835176857854,0.06813590090868493
MRI-ESM2-0,351008,Bias-corrected,Monthly,408,0.48471665010327797,88.92720897359442,58.96620098039215,-17.007532218852084,-0.3503452742833473,0.4143242737226358
MRI-ESM2-0,351009,Raw,Daily,12418,0.10683598809123136,5.7695796047746715,3.479628523111612,-21.932899504079042,-0.9934699379740202,0.07556240053786456
MRI-ESM2-0,351009,Raw,Monthly,408,0.4080695230862162,79.76718604413415,60.736879901960776,-21.93289950407903,-0.13399635379413777,0.3556034300551134
MRI-ESM2-0,351009,Bias-corrected,Daily,12418,0.17702485629596815,7.220035338103235,3.913550491222419,-16.61942332730296,-2.121763493088786,-0.054617776860006906
MRI-ESM2-0,351009,Bias-corrected,Monthly,408,0.6447115524028514,76.57443663732388,53.22698529411765,-16.61942332730296,-0.04503475836361903,0.5147074030618994
MRI-ESM2-0,351010,Raw,Daily,12418,0.11736125238983953,5.6406888542770215,3.339459091641166,-31.56379431028449,-0.7966591425487333,0.06249455198037135
MRI-ESM2-0,351010,Raw,Monthly,408,0.45125826642977485,77.45977637367858,59.849953431372555,-31.56379431028448,-0.07733550634125552,0.330284956743503
MRI-ESM2-0,351010,Bias-corrected,Daily,12418,0.15689873179849387,7.612427833042962,3.998455467869222,-18.5178741062947,-2.2722598230661917,-0.09013807193262147
MRI-ESM2-0,351010,Bias-corrected,Monthly,408,0.6259536087523923,76.11829597963381,53.08509803921569,-18.517874106294684,-0.04034314644449255,0.5201932498293254
MRI-ESM2-0,351011,Raw,Daily,12418,0.03673876761147474,11.49217146689698,4.49880198099533,-15.024577895021809,-0.14422354304519192,-0.13648773558987526
MRI-ESM2-0,351011,Raw,Monthly,408,0.2659257131757744,105.97822193635666,69.68338480392156,-15.024577895021784,-0.08960526566194837,0.16969766273608844
MRI-ESM2-0,351011,Bias-corrected,Daily,12418,0.03984465884765285,11.846765849325383,4.860998550491222,7.817686742639354,-0.21592361866590704,-0.08274638553284697
MRI-ESM2-0,351011,Bias-corrected,Monthly,408,0.221693463705625,124.27234998022627,81.1827450980392,7.817686742639374,-0.4982523153809819,0.21665746330593239
MRI-ESM2-0,351012,Raw,Daily,12418,0.039585734476362974,10.654332749837426,3.8989132710581416,-14.719100458555541,-0.14114219905299574,-0.13392712356926517
