season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD,source_type,model
RAINY,1983,TRANSITION_UNCLASSIFIED,500001,691.09264967,19.421,62.3741,5.510746666666667,0.0,0.0,48,33,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500002,1375.808439,33.562,91.79599999999999,9.18277027027027,0.0,0.0,54,26,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500003,691.09264967,19.421,62.3741,5.510746666666667,0.0,0.0,48,33,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500004,1010.5680879999999,27.955,76.1396,7.234990510948905,0.0,0.0,48,22,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500005,1010.5680879999999,27.955,76.1396,7.234990510948905,110.883,0.0,48,22,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500006,1010.5680879999999,27.955,76.1396,7.234990510948905,110.883,0.0,48,22,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500007,1010.5680879999999,27.955,76.1396,7.234990510948905,110.883,0.0,48,22,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500008,691.09264967,19.421,62.3741,5.510746666666667,147.87,0.0,48,33,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500009,691.09264967,19.421,62.3741,5.510746666666667,82.25,0.0,48,33,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500201,1010.5680879999999,27.955,76.1396,7.234990510948905,0.0,0.0,48,22,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500202,691.09264967,19.421,62.3741,5.510746666666667,0.0,0.0,48,33,RAW_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500301,691.09264967,19.421,62.3741,5.510746666666667,0.0,0.0,48,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500001,193.18397557,13.676,43.0019,3.0489999999999995,0.0,0.0,11,37,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500002,283.672894,24.441,89.4494,4.530894117647059,0.0,0.0,12,27,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500003,193.18397557,13.676,43.0019,3.0489999999999995,0.0,0.0,11,37,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500004,228.47022900000002,19.1,72.2623,4.2680476190476195,0.0,0.0,11,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500005,228.47022900000002,19.1,72.2623,4.2680476190476195,0.0,0.0,11,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500006,228.47022900000002,19.1,72.2623,4.2680476190476195,19.1,0.0,11,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500007,228.47022900000002,19.1,72.2623,4.2680476190476195,19.1,0.0,11,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500008,193.18397557,13.676,43.0019,3.0489999999999995,13.676,0.0,11,37,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500009,193.18397557,13.676,43.0019,3.0489999999999995,0.0,0.0,11,37,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500201,228.47022900000002,19.1,72.2623,4.2680476190476195,0.0,0.0,11,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500202,193.18397557,13.676,43.0019,3.0489999999999995,0.0,0.0,11,37,RAW_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500301,193.18397557,13.676,43.0019,3.0489999999999995,0.0,0.0,11,37,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500001,449.32252199999994,18.251,53.3649,4.094937,0.0,0.0,26,24,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500002,1422.50656,27.562,108.057,9.303715231788079,0.0,0.0,74,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500003,449.32252199999994,18.251,53.3649,4.094937,0.0,0.0,26,24,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500004,846.5167200000001,21.815,79.595,6.255656488549619,0.0,0.0,30,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500005,846.5167200000001,21.815,79.595,6.255656488549619,63.757000000000005,0.0,30,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500006,846.5167200000001,21.815,79.595,6.255656488549619,83.118,0.0,30,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500007,846.5167200000001,21.815,79.595,6.255656488549619,102.031,0.0,30,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500008,449.32252199999994,18.251,53.3649,4.094937,74.56400000000001,0.0,26,24,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500009,449.32252199999994,18.251,53.3649,4.094937,48.443,0.0,26,24,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500201,846.5167200000001,21.815,79.595,6.255656488549619,0.0,0.0,30,22,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500202,449.32252199999994,18.251,53.3649,4.094937,0.0,0.0,26,24,RAW_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500301,449.32252199999994,18.251,53.3649,4.094937,0.0,0.0,26,24,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500001,160.43762349999997,15.853,47.7902,3.0348184210526314,0.0,0.0,15,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500002,243.1017137,21.622,74.9057,4.9535447368421055,0.0,0.0,11,61,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500003,160.43762349999997,15.853,47.7902,3.0348184210526314,0.0,0.0,15,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500004,188.45071284,21.04,67.9225,4.143293939393939,0.0,0.0,11,51,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500005,188.45071284,21.04,67.9225,4.143293939393939,21.04,0.0,11,51,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500006,188.45071284,21.04,67.9225,4.143293939393939,21.04,0.0,11,51,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500007,188.45071284,21.04,67.9225,4.143293939393939,21.04,0.0,11,51,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500008,160.43762349999997,15.853,47.7902,3.0348184210526314,42.05,0.0,15,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500009,160.43762349999997,15.853,47.7902,3.0348184210526314,15.853,0.0,15,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500201,188.45071284,21.04,67.9225,4.143293939393939,0.0,0.0,11,51,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500202,160.43762349999997,15.853,47.7902,3.0348184210526314,0.0,0.0,15,33,RAW_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500301,160.43762349999997,15.853,47.7902,3.0348184210526314,0.0,0.0,15,33,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500001,536.6760669999999,22.876,72.484,5.1336531249999995,0.0,0.0,35,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500002,1230.094345,29.622,99.743,8.393846527777777,0.0,0.0,106,9,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500003,536.6760669999999,22.876,72.484,5.1336531249999995,0.0,0.0,35,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500004,884.5623370000001,26.341,99.614,7.1911940677966095,0.0,0.0,38,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500005,884.5623370000001,26.341,99.614,7.1911940677966095,229.562,0.0,38,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500006,884.5623370000001,26.341,99.614,7.1911940677966095,229.562,0.0,38,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500007,884.5623370000001,26.341,99.614,7.1911940677966095,229.562,0.0,38,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500008,536.6760669999999,22.876,72.484,5.1336531249999995,175.925,22.876,35,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500009,536.6760669999999,22.876,72.484,5.1336531249999995,162.96800000000002,22.876,35,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500201,884.5623370000001,26.341,99.614,7.1911940677966095,0.0,0.0,38,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500202,536.6760669999999,22.876,72.484,5.1336531249999995,0.0,0.0,35,14,RAW_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500301,536.6760669999999,22.876,72.484,5.1336531249999995,0.0,0.0,35,14,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500001,144.675615,13.017,45.4934,3.432542857142857,0.0,0.0,7,44,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500002,191.356828,14.053,41.5906,2.9849065217391306,0.0,0.0,13,27,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500003,144.675615,13.017,45.4934,3.432542857142857,0.0,0.0,7,44,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500004,159.33742900000001,14.704,49.60660000000001,3.4708032258064514,0.0,0.0,8,36,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500005,159.33742900000001,14.704,49.60660000000001,3.4708032258064514,0.0,0.0,8,36,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500006,159.33742900000001,14.704,49.60660000000001,3.4708032258064514,0.0,0.0,8,36,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500007,159.33742900000001,14.704,49.60660000000001,3.4708032258064514,0.0,0.0,8,36,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500008,144.675615,13.017,45.4934,3.432542857142857,13.017,0.0,7,44,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500009,144.675615,13.017,45.4934,3.432542857142857,0.0,0.0,7,44,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500201,159.33742900000001,14.704,49.60660000000001,3.4708032258064514,0.0,0.0,8,36,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500202,144.675615,13.017,45.4934,3.432542857142857,0.0,0.0,7,44,RAW_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500301,144.675615,13.017,45.4934,3.432542857142857,0.0,0.0,7,44,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500001,481.330049,18.967,58.554199999999994,4.340609900990098,0.0,0.0,19,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500002,1167.6565500000002,31.516,88.361,8.295918840579711,0.0,0.0,66,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500003,481.330049,18.967,58.554199999999994,4.340609900990098,0.0,0.0,19,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500004,784.3748310000001,24.366,74.1459,6.109271544715448,0.0,0.0,57,22,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500005,784.3748310000001,24.366,74.1459,6.109271544715448,44.107,0.0,57,22,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500006,784.3748310000001,24.366,74.1459,6.109271544715448,44.107,0.0,57,22,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500007,784.3748310000001,24.366,74.1459,6.109271544715448,44.107,0.0,57,22,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500008,481.330049,18.967,58.554199999999994,4.340609900990098,120.468,0.0,19,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500009,481.330049,18.967,58.554199999999994,4.340609900990098,94.38100000000001,0.0,19,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500201,784.3748310000001,24.366,74.1459,6.109271544715448,0.0,0.0,57,22,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500202,481.330049,18.967,58.554199999999994,4.340609900990098,0.0,0.0,19,19,RAW_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500301,481.330049,18.967,58.554199999999994,4.340609900990098,0.0,0.0,19,19,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500001,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500002,125.66373798000001,6.1197,14.510099999999998,1.9121048780487804,0.0,0.0,5,19,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500003,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500004,94.36410934,3.1123,7.48301,1.7453307692307691,0.0,0.0,4,29,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500005,94.36410934,3.1123,7.48301,1.7453307692307691,0.0,0.0,4,29,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500006,94.36410934,3.1123,7.48301,1.7453307692307691,0.0,0.0,4,29,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500007,94.36410934,3.1123,7.48301,1.7453307692307691,0.0,0.0,4,29,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500008,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500009,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500201,94.36410934,3.1123,7.48301,1.7453307692307691,0.0,0.0,4,29,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500202,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500301,96.63669911,4.4913,7.69418,1.7645655172413792,0.0,0.0,4,30,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500001,642.7534,30.384,100.01100000000001,5.466517117117118,0.0,0.0,31,42,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500002,1208.521572,34.822,117.89099999999999,8.631018248175183,0.0,0.0,70,22,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500003,642.7534,30.384,100.01100000000001,5.466517117117118,0.0,0.0,31,42,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500004,893.001712,29.89,114.967,6.832254761904762,0.0,0.0,32,12,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500005,893.001712,29.89,114.967,6.832254761904762,207.087,0.0,32,12,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500006,893.001712,29.89,114.967,6.832254761904762,226.399,0.0,32,12,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500007,893.001712,29.89,114.967,6.832254761904762,244.752,0.0,32,12,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500008,642.7534,30.384,100.01100000000001,5.466517117117118,202.41699999999997,30.384,31,42,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500009,642.7534,30.384,100.01100000000001,5.466517117117118,202.41699999999997,30.384,31,42,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500201,893.001712,29.89,114.967,6.832254761904762,0.0,0.0,32,12,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500202,642.7534,30.384,100.01100000000001,5.466517117117118,0.0,0.0,31,42,RAW_CMIP6,EC-Earth3
RAINY,1987,EL_NINO,500301,642.7534,30.384,100.01100000000001,5.466517117117118,0.0,0.0,31,42,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500001,182.08038284,18.2,44.835,3.059422727272728,0.0,0.0,11,65,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500002,259.16796844,21.19,66.0024,4.219097777777778,0.0,0.0,8,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500003,182.08038284,18.2,44.835,3.059422727272728,0.0,0.0,11,65,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500004,216.0962412,19.504,58.7596,3.7917095238095246,0.0,0.0,10,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500005,216.0962412,19.504,58.7596,3.7917095238095246,0.0,0.0,10,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500006,216.0962412,19.504,58.7596,3.7917095238095246,19.504,0.0,10,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500007,216.0962412,19.504,58.7596,3.7917095238095246,19.504,0.0,10,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500008,182.08038284,18.2,44.835,3.059422727272728,18.2,0.0,11,65,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500009,182.08038284,18.2,44.835,3.059422727272728,18.2,0.0,11,65,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500201,216.0962412,19.504,58.7596,3.7917095238095246,0.0,0.0,10,40,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500202,182.08038284,18.2,44.835,3.059422727272728,0.0,0.0,11,65,RAW_CMIP6,EC-Earth3
HOT_DRY,1987,TRANSITION_UNCLASSIFIED,500301,182.08038284,18.2,44.835,3.059422727272728,0.0,0.0,11,65,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500001,555.28679,18.805,60.1275,4.422305128205129,0.0,0.0,54,21,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500002,1317.02566,33.225,97.589,8.385044516129032,0.0,0.0,60,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500003,555.28679,18.805,60.1275,4.422305128205129,0.0,0.0,54,21,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500004,878.8704299999999,25.067,69.2862,6.020844366197183,0.0,0.0,54,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500005,878.8704299999999,25.067,69.2862,6.020844366197183,45.0,0.0,54,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500006,878.8704299999999,25.067,69.2862,6.020844366197183,45.0,0.0,54,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500007,878.8704299999999,25.067,69.2862,6.020844366197183,82.621,0.0,54,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500008,555.28679,18.805,60.1275,4.422305128205129,123.70899999999999,0.0,54,21,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500009,555.28679,18.805,60.1275,4.422305128205129,97.114,0.0,54,21,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500201,878.8704299999999,25.067,69.2862,6.020844366197183,0.0,0.0,54,19,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500202,555.28679,18.805,60.1275,4.422305128205129,0.0,0.0,54,21,RAW_CMIP6,EC-Earth3
RAINY,1988,LA_NINA,500301,555.28679,18.805,60.1275,4.422305128205129,0.0,0.0,54,21,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500001,155.17024869999997,21.109,53.5847,2.757336842105264,0.0,0.0,5,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500002,232.56317660000002,30.775,101.633,4.052627272727272,0.0,0.0,9,26,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500003,155.17024869999997,21.109,53.5847,2.757336842105264,0.0,0.0,5,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500004,182.97368569999998,29.136,76.33709999999999,3.526321052631579,0.0,0.0,6,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500005,182.97368569999998,29.136,76.33709999999999,3.526321052631579,51.684,0.0,6,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500006,182.97368569999998,29.136,76.33709999999999,3.526321052631579,51.684,0.0,6,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500007,182.97368569999998,29.136,76.33709999999999,3.526321052631579,51.684,0.0,6,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500008,155.17024869999997,21.109,53.5847,2.757336842105264,35.632000000000005,21.109,5,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500009,155.17024869999997,21.109,53.5847,2.757336842105264,35.632000000000005,0.0,5,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500201,182.97368569999998,29.136,76.33709999999999,3.526321052631579,0.0,0.0,6,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500202,155.17024869999997,21.109,53.5847,2.757336842105264,0.0,0.0,5,35,RAW_CMIP6,EC-Earth3
HOT_DRY,1988,LA_NINA,500301,155.17024869999997,21.109,53.5847,2.757336842105264,0.0,0.0,5,35,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500001,501.63164600000005,26.031,79.5207,4.227399074074074,0.0,0.0,13,17,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500002,1175.6373990000002,29.357,99.587,7.463920645161291,0.0,0.0,56,11,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500003,501.63164600000005,26.031,79.5207,4.227399074074074,0.0,0.0,13,17,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500004,732.135552,23.471,73.70700000000001,5.229638805970149,0.0,0.0,27,9,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500005,732.135552,23.471,73.70700000000001,5.229638805970149,23.471,0.0,27,9,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500006,732.135552,23.471,73.70700000000001,5.229638805970149,23.471,0.0,27,9,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500007,732.135552,23.471,73.70700000000001,5.229638805970149,23.471,0.0,27,9,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500008,501.63164600000005,26.031,79.5207,4.227399074074074,100.84700000000001,67.848,13,17,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500009,501.63164600000005,26.031,79.5207,4.227399074074074,100.84700000000001,48.107,13,17,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500201,732.135552,23.471,73.70700000000001,5.229638805970149,0.0,0.0,27,9,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500202,501.63164600000005,26.031,79.5207,4.227399074074074,0.0,0.0,13,17,RAW_CMIP6,EC-Earth3
RAINY,1989,TRANSITION_UNCLASSIFIED,500301,501.63164600000005,26.031,79.5207,4.227399074074074,0.0,0.0,13,17,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500001,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500002,262.1740479,33.56,55.5412,3.7008678571428573,0.0,0.0,12,22,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500003,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500004,204.469403,20.872,48.77460000000001,3.7853875,0.0,0.0,9,58,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500005,204.469403,20.872,48.77460000000001,3.7853875,41.616,0.0,9,58,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500006,204.469403,20.872,48.77460000000001,3.7853875,41.616,0.0,9,58,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500007,204.469403,20.872,48.77460000000001,3.7853875,41.616,0.0,9,58,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500008,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500009,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500201,204.469403,20.872,48.77460000000001,3.7853875,0.0,0.0,9,58,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500202,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
HOT_DRY,1989,NEUTRAL,500301,155.38473570000002,11.899,35.1551,3.1763709677419354,0.0,0.0,9,80,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500001,332.492143,20.861,53.4922,3.3588554216867466,0.0,0.0,11,34,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500002,873.9671869999999,26.896,81.1296,6.868569672131148,0.0,0.0,61,27,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500003,332.492143,20.861,53.4922,3.3588554216867466,0.0,0.0,11,34,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500004,540.6528800000001,24.497,75.84559999999999,4.525628181818182,0.0,0.0,38,28,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500005,540.6528800000001,24.497,75.84559999999999,4.525628181818182,46.426,0.0,38,28,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500006,540.6528800000001,24.497,75.84559999999999,4.525628181818182,46.426,0.0,38,28,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500007,540.6528800000001,24.497,75.84559999999999,4.525628181818182,46.426,0.0,38,28,RAW_CMIP6,EC-Earth3
RAINY,1990,NEUTRAL,500008,332.492143,20.861,53.4922,3.3588554216867466,65.593,20.861,11,34,RAW_CMIP6,EC-Earth3
