,Station,Year,Month,Monthly_mm
4620,500301,1992,1,11.4
4621,500301,1992,2,6.1
4622,500301,1992,3,0.0
4623,500301,1992,4,0.6
4624,500301,1992,5,51.49999999999999
4625,500301,1992,6,154.7
4626,500301,1992,7,140.5
4627,500301,1992,8,74.60000000000001
4628,500301,1992,9,124.5
4629,500301,1992,10,253.5
4630,500301,1992,11,24.7
4631,500301,1992,12,12.0
4632,500301,1993,1,10.5
4633,500301,1993,2,3.0
4634,500301,1993,3,127.0
4635,500301,1993,4,60.8
4636,500301,1993,5,93.6
4637,500301,1993,6,122.2
4638,500301,1993,7,38.699999999999996
4639,500301,1993,8,61.5
4640,500301,1993,9,156.3
4641,500301,1993,10,230.6
4642,500301,1993,11,5.7
4643,500301,1993,12,0.8
4644,500301,1994,1,0.0
4645,500301,1994,2,0.0
4646,500301,1994,3,101.0
4647,500301,1994,4,9.1
4648,500301,1994,5,142.5
4649,500301,1994,6,79.7
4650,500301,1994,7,144.4
4651,500301,1994,8,44.0
4652,500301,1994,9,194.6
4653,500301,1994,10,182.1
4654,500301,1994,11,1.9000000000000001
4655,500301,1994,12,4.5
4656,500301,1995,1,28.2
4657,500301,1995,2,0.0
4658,500301,1995,3,17.400000000000002
4659,500301,1995,4,8.2
4660,500301,1995,5,58.6
4661,500301,1995,6,173.1
4662,500301,1995,7,207.8
4663,500301,1995,8,96.8
4664,500301,1995,9,292.7
4665,500301,1995,10,339.4
4666,500301,1995,11,33.8
4667,500301,1995,12,0.0
4668,500301,1996,1,0.0
4669,500301,1996,2,33.5
4670,500301,1996,3,64.1
4671,500301,1996,4,128.1
4672,500301,1996,5,157.4
4673,500301,1996,6,153.4
4674,500301,1996,7,263.1
4675,500301,1996,8,192.2
4676,500301,1996,9,158.20000000000002
4677,500301,1996,10,276.7
4678,500301,1996,11,171.4
4679,500301,1996,12,16.9
4680,500301,1997,1,16.8
4681,500301,1997,2,0.1
4682,500301,1997,3,40.199999999999996
4683,500301,1997,4,35.4
4684,500301,1997,5,31.8
4685,500301,1997,6,42.6
4686,500301,1997,7,89.2
4687,500301,1997,8,80.9
4688,500301,1997,9,226.8
4689,500301,1997,10,120.0
4690,500301,1997,11,274.1
4691,500301,1997,12,0.0
4692,500301,1998,1,0.0
4693,500301,1998,2,0.5
4694,500301,1998,3,0.0
4695,500301,1998,4,84.5
4696,500301,1998,5,104.2
4697,500301,1998,6,75.7
4698,500301,1998,7,149.8
4699,500301,1998,8,109.39999999999999
4700,500301,1998,9,264.1
4701,500301,1998,10,182.0
4702,500301,1998,11,64.8
4703,500301,1998,12,1.3
4704,500301,1999,1,4.9
4705,500301,1999,2,30.6
4706,500301,1999,3,63.8
4707,500301,1999,4,82.1
4708,500301,1999,5,298.3
4709,500301,1999,6,79.39999999999999
4710,500301,1999,7,47.6
4711,500301,1999,8,141.5
4712,500301,1999,9,204.2
4713,500301,1999,10,412.2
4714,500301,1999,11,13.1
4715,500301,1999,12,8.1
4716,500301,2000,1,55.2
4717,500301,2000,2,12.600000000000001
4718,500301,2000,3,18.0
4719,500301,2000,4,104.5
4720,500301,2000,5,142.5
4721,500301,2000,6,61.8
4722,500301,2000,7,62.6
4723,500301,2000,8,81.4
4724,500301,2000,9,147.0
4725,500301,2000,10,298.2
4726,500301,2000,11,23.0
4727,500301,2000,12,0.5
4728,500301,2001,1,16.8
4729,500301,2001,2,1.3
4730,500301,2001,3,475.5
4731,500301,2001,4,14.3
4732,500301,2001,5,96.1
4733,500301,2001,6,74.3
4734,500301,2001,7,32.2
4735,500301,2001,8,132.4
4736,500301,2001,9,192.39999999999998
4737,500301,2001,10,283.4
4738,500301,2001,11,22.2
4739,500301,2001,12,8.4
4740,500301,2002,1,0.4
4741,500301,2002,2,0.0
4742,500301,2002,3,43.5
4743,500301,2002,4,37.1
4744,500301,2002,5,127.5
4745,500301,2002,6,78.8
4746,500301,2002,7,37.8
4747,500301,2002,8,195.6
4748,500301,2002,9,81.9
4749,500301,2002,10,214.5
4750,500301,2002,11,74.9
4751,500301,2002,12,13.700000000000001
4752,500301,2003,1,6.1
4753,500301,2003,2,10.899999999999999
4754,500301,2003,3,165.6
4755,500301,2003,4,118.0
4756,500301,2003,5,102.6
4757,500301,2003,6,70.6
4758,500301,2003,7,198.0
4759,500301,2003,8,138.8
4760,500301,2003,9,71.0
4761,500301,2003,10,794.4
4762,500301,2003,11,1.4000000000000001
4763,500301,2003,12,0.0
4764,500301,2004,1,117.80000000000001
4765,500301,2004,2,13.4
4766,500301,2004,3,5.2
4767,500301,2004,4,13.399999999999999
4768,500301,2004,5,235.2
4769,500301,2004,6,93.39999999999999
4770,500301,2004,7,59.5
4771,500301,2004,8,34.8
4772,500301,2004,9,94.10000000000001
4773,500301,2004,10,120.39999999999999
4774,500301,2004,11,20.200000000000003
4775,500301,2004,12,0.0
4776,500301,2005,1,5.5
4777,500301,2005,2,0.0
4778,500301,2005,3,58.3
4779,500301,2005,4,27.9
4780,500301,2005,5,98.1
4781,500301,2005,6,15.899999999999999
4782,500301,2005,7,89.80000000000001
4783,500301,2005,8,58.0
4784,500301,2005,9,163.0
4785,500301,2005,10,369.6
4786,500301,2005,11,111.1
4787,500301,2005,12,43.3
4788,500301,2006,1,4.8999999999999995
4789,500301,2006,2,1.0
4790,500301,2006,3,135.8
4791,500301,2006,4,70.9
4792,500301,2006,5,171.4
4793,500301,2006,6,171.5
4794,500301,2006,7,137.4
4795,500301,2006,8,53.0
4796,500301,2006,9,277.6
4797,500301,2006,10,84.0
4798,500301,2006,11,2.9
4799,500301,2006,12,9.9
4800,500301,2007,1,15.8
4801,500301,2007,2,0.0
4802,500301,2007,3,3.3
4803,500301,2007,4,74.0
4804,500301,2007,5,400.7
4805,500301,2007,6,124.3
4806,500301,2007,7,140.8
4807,500301,2007,8,109.3
4808,500301,2007,9,133.6
4809,500301,2007,10,128.4
4810,500301,2007,11,119.7
4811,500301,2007,12,1.9
4812,500301,2008,1,0.0
4813,500301,2008,2,26.299999999999997
4814,500301,2008,3,0.0
4815,500301,2008,4,104.5
4816,500301,2008,5,66.4
4817,500301,2008,6,90.60000000000001
4818,500301,2008,7,54.5
4819,500301,2008,8,96.9
4820,500301,2008,9,127.2
4821,500301,2008,10,227.8
4822,500301,2008,11,56.400000000000006
4823,500301,2008,12,0.30000000000000004
4824,500301,2009,1,0.0
4825,500301,2009,2,0.0
4826,500301,2009,3,34.1
4827,500301,2009,4,121.4
4828,500301,2009,5,115.5
4829,500301,2009,6,86.7
4830,500301,2009,7,73.8
4831,500301,2009,8,142.29999999999998
4832,500301,2009,9,94.0
4833,500301,2009,10,173.9
4834,500301,2009,11,10.5
4835,500301,2009,12,0.0
4836,500301,2010,1,4.3
4837,500301,2010,2,12.1
4838,500301,2010,3,59.8
4839,500301,2010,4,34.2
4840,500301,2010,5,51.5
4841,500301,2010,6,136.5
4842,500301,2010,7,139.5
4843,500301,2010,8,59.3
4844,500301,2010,9,251.7
4845,500301,2010,10,212.70000000000002
4846,500301,2010,11,0.4
4847,500301,2010,12,3.1
4848,500301,2011,1,0.0
4849,500301,2011,2,0.0
4850,500301,2011,3,63.7
4851,500301,2011,4,2.1
4852,500301,2011,5,191.5
4853,500301,2011,6,104.7
4854,500301,2011,7,115.2
4855,500301,2011,8,108.5
4856,500301,2011,9,68.4
4857,500301,2011,10,261.3
4858,500301,2011,11,0.7
4859,500301,2011,12,0.0
4860,500301,2012,1,35.8
4861,500301,2012,2,6.9
4862,500301,2012,3,36.2
4863,500301,2012,4,14.5
4864,500301,2012,5,95.39999999999999
4865,500301,2012,6,34.3
4866,500301,2012,7,90.4
4867,500301,2012,8,49.8
4868,500301,2012,9,161.2
4869,500301,2012,10,120.30000000000001
4870,500301,2012,11,156.8
4871,500301,2012,12,0.0
4872,500301,2013,1,49.9
4873,500301,2013,2,0.0
4874,500301,2013,3,7.1
4875,500301,2013,4,37.8
4876,500301,2013,5,115.3
4877,500301,2013,6,231.6
4878,500301,2013,7,61.3
4879,500301,2013,8,109.9
4880,500301,2013,9,136.0
4881,500301,2013,10,355.1
4882,500301,2013,11,221.60000000000002
4883,500301,2013,12,6.9
4884,500301,2014,1,1.0
4885,500301,2014,2,28.7
4886,500301,2014,3,8.0
4887,500301,2014,4,74.0
4888,500301,2014,5,197.2
4889,500301,2014,6,78.9
4890,500301,2014,7,70.9
4891,500301,2014,8,127.7
4892,500301,2014,9,105.9
4893,500301,2014,10,227.9
4894,500301,2014,11,59.1
4895,500301,2014,12,3.5
