year,model,scenario,scale,regional_mean
2011.0,CanESM5,ssp585,annual,990.5707142857143
2012.0,CanESM5,ssp585,annual,1121.7035714285714
2013.0,CanESM5,ssp585,annual,1055.2642857142857
2014.0,CanESM5,ssp585,annual,1548.8135714285713
2015.0,CanESM5,ssp585,annual,1154.3878571428572
2016.0,CanESM5,ssp585,annual,1280.3778571428572
2017.0,CanESM5,ssp585,annual,1372.9428571428573
2018.0,CanESM5,ssp585,annual,1686.992142857143
2019.0,CanESM5,ssp585,annual,1071.6942857142858
2020.0,CanESM5,ssp585,annual,809.4192857142858
2021.0,CanESM5,ssp585,annual,873.8149999999999
2022.0,CanESM5,ssp585,annual,790.277142857143
2023.0,CanESM5,ssp585,annual,1510.027142857143
2024.0,CanESM5,ssp585,annual,2000.4650000000001
2025.0,CanESM5,ssp585,annual,1289.1621428571427
2026.0,CanESM5,ssp585,annual,954.0621428571428
2027.0,CanESM5,ssp585,annual,1343.6914285714286
2028.0,CanESM5,ssp585,annual,751.392857142857
2029.0,CanESM5,ssp585,annual,1394.105
2030.0,CanESM5,ssp585,annual,1397.081428571429
2031.0,CanESM5,ssp585,annual,756.6592857142857
2032.0,CanESM5,ssp585,annual,970.3621428571429
2033.0,CanESM5,ssp585,annual,1008.6728571428572
2034.0,CanESM5,ssp585,annual,921.6028571428573
2035.0,CanESM5,ssp585,annual,1440.9757142857143
2036.0,CanESM5,ssp585,annual,1071.8771428571429
2037.0,CanESM5,ssp585,annual,1355.9678571428572
2038.0,CanESM5,ssp585,annual,1023.6821428571428
2039.0,CanESM5,ssp585,annual,1177.5571428571427
2040.0,CanESM5,ssp585,annual,1229.9335714285714
2041.0,CanESM5,ssp585,annual,1304.3071428571427
2042.0,CanESM5,ssp585,annual,1284.8342857142857
2043.0,CanESM5,ssp585,annual,724.9607142857143
2044.0,CanESM5,ssp585,annual,1581.537142857143
2045.0,CanESM5,ssp585,annual,1289.9600000000003
2046.0,CanESM5,ssp585,annual,910.5164285714285
2047.0,CanESM5,ssp585,annual,654.8742857142859
2048.0,CanESM5,ssp585,annual,1248.8935714285715
2049.0,CanESM5,ssp585,annual,1114.507142857143
2050.0,CanESM5,ssp585,annual,1099.68
2051.0,CanESM5,ssp585,annual,1268.657857142857
2052.0,CanESM5,ssp585,annual,898.5114285714286
2053.0,CanESM5,ssp585,annual,1224.8642857142856
2054.0,CanESM5,ssp585,annual,533.6885714285714
2055.0,CanESM5,ssp585,annual,841.1121428571431
2056.0,CanESM5,ssp585,annual,1125.4171428571428
2057.0,CanESM5,ssp585,annual,1486.1499999999999
2058.0,CanESM5,ssp585,annual,1127.0142857142857
2059.0,CanESM5,ssp585,annual,930.885
2060.0,CanESM5,ssp585,annual,1091.682857142857
2061.0,CanESM5,ssp585,annual,787.5957142857143
2062.0,CanESM5,ssp585,annual,1336.875
2063.0,CanESM5,ssp585,annual,960.6671428571428
2064.0,CanESM5,ssp585,annual,779.9657142857143
2065.0,CanESM5,ssp585,annual,856.47
2066.0,CanESM5,ssp585,annual,557.6771428571429
2067.0,CanESM5,ssp585,annual,1744.7849999999999
2068.0,CanESM5,ssp585,annual,703.5557142857142
2069.0,CanESM5,ssp585,annual,423.4871428571428
2070.0,CanESM5,ssp585,annual,536.8628571428571
2071.0,CanESM5,ssp585,annual,1173.1107142857143
2072.0,CanESM5,ssp585,annual,979.0385714285713
2073.0,CanESM5,ssp585,annual,824.1428571428571
2074.0,CanESM5,ssp585,annual,810.0571428571429
2075.0,CanESM5,ssp585,annual,709.165
2076.0,CanESM5,ssp585,annual,320.64285714285717
2077.0,CanESM5,ssp585,annual,460.4164285714286
2078.0,CanESM5,ssp585,annual,839.8349999999999
2079.0,CanESM5,ssp585,annual,917.0678571428572
2080.0,CanESM5,ssp585,annual,1037.5235714285714
2081.0,CanESM5,ssp585,annual,573.2542857142857
2082.0,CanESM5,ssp585,annual,349.3457142857142
2083.0,CanESM5,ssp585,annual,352.0035714285714
2084.0,CanESM5,ssp585,annual,376.6557142857142
2085.0,CanESM5,ssp585,annual,915.1414285714285
2086.0,CanESM5,ssp585,annual,508.44928571428574
2087.0,CanESM5,ssp585,annual,492.4278571428572
2088.0,CanESM5,ssp585,annual,312.53357142857146
2089.0,CanESM5,ssp585,annual,448.89928571428567
2090.0,CanESM5,ssp585,annual,1036.0507142857143
2091.0,CanESM5,ssp585,annual,245.98214285714286
2092.0,CanESM5,ssp585,annual,1025.2664285714286
2093.0,CanESM5,ssp585,annual,452.53499999999997
2094.0,CanESM5,ssp585,annual,463.96071428571423
2095.0,CanESM5,ssp585,annual,334.11357142857145
2096.0,CanESM5,ssp585,annual,348.3364285714286
2097.0,CanESM5,ssp585,annual,475.2635714285713
2098.0,CanESM5,ssp585,annual,815.1828571428571
2099.0,CanESM5,ssp585,annual,431.2078571428572
2100.0,CanESM5,ssp585,annual,708.2921428571428
1981.0,CanESM5,ssp585,wet,816.6778571428573
1982.0,CanESM5,ssp585,wet,1046.7007142857142
1983.0,CanESM5,ssp585,wet,1798.7814285714285
1984.0,CanESM5,ssp585,wet,1564.3999999999999
1985.0,CanESM5,ssp585,wet,1137.9114285714284
1986.0,CanESM5,ssp585,wet,1301.8792857142857
1987.0,CanESM5,ssp585,wet,1957.2592857142856
1988.0,CanESM5,ssp585,wet,2720.9021428571427
1989.0,CanESM5,ssp585,wet,1165.8878571428572
1990.0,CanESM5,ssp585,wet,1184.475714285714
1991.0,CanESM5,ssp585,wet,1081.9992857142859
1992.0,CanESM5,ssp585,wet,1682.2107142857144
1993.0,CanESM5,ssp585,wet,817.0792857142858
1994.0,CanESM5,ssp585,wet,1058.0892857142858
1995.0,CanESM5,ssp585,wet,818.9414285714284
1996.0,CanESM5,ssp585,wet,922.0721428571429
1997.0,CanESM5,ssp585,wet,1282.4778571428574
1998.0,CanESM5,ssp585,wet,1614.5000000000002
1999.0,CanESM5,ssp585,wet,878.0907142857143
2000.0,CanESM5,ssp585,wet,692.6521428571428
2001.0,CanESM5,ssp585,wet,1315.0714285714287
2002.0,CanESM5,ssp585,wet,789.4799999999999
2003.0,CanESM5,ssp585,wet,1014.2778571428572
2004.0,CanESM5,ssp585,wet,1136.8828571428571
2005.0,CanESM5,ssp585,wet,943.8457142857143
2006.0,CanESM5,ssp585,wet,971.6178571428571
2007.0,CanESM5,ssp585,wet,994.4485714285714
2008.0,CanESM5,ssp585,wet,771.4100000000001
2009.0,CanESM5,ssp585,wet,1104.6328571428573
2010.0,CanESM5,ssp585,wet,536.7114285714285
2011.0,CanESM5,ssp585,wet,896.6885714285712
2012.0,CanESM5,ssp585,wet,929.4064285714286
2013.0,CanESM5,ssp585,wet,903.3049999999997
2014.0,CanESM5,ssp585,wet,1321.0507142857139
2015.0,CanESM5,ssp585,wet,893.2721428571429
2016.0,CanESM5,ssp585,wet,1144.1092857142858
2017.0,CanESM5,ssp585,wet,1268.060714285714
2018.0,CanESM5,ssp585,wet,1375.16
2019.0,CanESM5,ssp585,wet,916.9885714285714
2020.0,CanESM5,ssp585,wet,686.8878571428571
2021.0,CanESM5,ssp585,wet,836.1957142857144
2022.0,CanESM5,ssp585,wet,674.2171428571428
2023.0,CanESM5,ssp585,wet,1260.347857142857
2024.0,CanESM5,ssp585,wet,1565.5249999999999
2025.0,CanESM5,ssp585,wet,1037.1992857142855
2026.0,CanESM5,ssp585,wet,828.9271428571428
2027.0,CanESM5,ssp585,wet,933.4342857142857
2028.0,CanESM5,ssp585,wet,677.5621428571429
2029.0,CanESM5,ssp585,wet,1288.7492857142856
2030.0,CanESM5,ssp585,wet,1115.435714285714
2031.0,CanESM5,ssp585,wet,656.5378571428572
2032.0,CanESM5,ssp585,wet,896.7992857142856
2033.0,CanESM5,ssp585,wet,737.4371428571428
2034.0,CanESM5,ssp585,wet,648.3121428571428
2035.0,CanESM5,ssp585,wet,1119.395
2036.0,CanESM5,ssp585,wet,988.6392857142855
2037.0,CanESM5,ssp585,wet,860.655714285714
2038.0,CanESM5,ssp585,wet,830.9664285714287
2039.0,CanESM5,ssp585,wet,1108.0635714285713
2040.0,CanESM5,ssp585,wet,864.6649999999998
2041.0,CanESM5,ssp585,wet,1090.7578571428571
2042.0,CanESM5,ssp585,wet,1018.4564285714288
2043.0,CanESM5,ssp585,wet,690.4342857142858
2044.0,CanESM5,ssp585,wet,1319.4385714285713
2045.0,CanESM5,ssp585,wet,1180.890714285714
2046.0,CanESM5,ssp585,wet,711.0285714285712
2047.0,CanESM5,ssp585,wet,547.2721428571429
2048.0,CanESM5,ssp585,wet,780.632142857143
2049.0,CanESM5,ssp585,wet,932.1535714285712
2050.0,CanESM5,ssp585,wet,975.5471428571427
2051.0,CanESM5,ssp585,wet,1189.515714285714
2052.0,CanESM5,ssp585,wet,776.3171428571429
2053.0,CanESM5,ssp585,wet,1081.5135714285714
2054.0,CanESM5,ssp585,wet,414.18642857142856
2055.0,CanESM5,ssp585,wet,813.2971428571428
2056.0,CanESM5,ssp585,wet,878.3521428571429
2057.0,CanESM5,ssp585,wet,1253.582142857143
2058.0,CanESM5,ssp585,wet,666.4185714285713
2059.0,CanESM5,ssp585,wet,844.7264285714285
2060.0,CanESM5,ssp585,wet,794.8678571428571
2061.0,CanESM5,ssp585,wet,538.5285714285715
2062.0,CanESM5,ssp585,wet,1275.6014285714284
2063.0,CanESM5,ssp585,wet,673.9942857142859
2064.0,CanESM5,ssp585,wet,678.6171428571428
2065.0,CanESM5,ssp585,wet,541.8492857142858
2066.0,CanESM5,ssp585,wet,311.65214285714285
2067.0,CanESM5,ssp585,wet,1008.5078571428572
2068.0,CanESM5,ssp585,wet,585.1414285714287
2069.0,CanESM5,ssp585,wet,251.66928571428573
2070.0,CanESM5,ssp585,wet,367.96785714285716
2071.0,CanESM5,ssp585,wet,817.3814285714285
2072.0,CanESM5,ssp585,wet,650.8435714285714
2073.0,CanESM5,ssp585,wet,610.3171428571429
2074.0,CanESM5,ssp585,wet,538.6407142857144
2075.0,CanESM5,ssp585,wet,571.1471428571429
2076.0,CanESM5,ssp585,wet,284.19
2077.0,CanESM5,ssp585,wet,365.3021428571428
2078.0,CanESM5,ssp585,wet,767.625
2079.0,CanESM5,ssp585,wet,721.6400000000001
2080.0,CanESM5,ssp585,wet,666.7628571428571
2081.0,CanESM5,ssp585,wet,462.0285714285714
2082.0,CanESM5,ssp585,wet,220.08071428571432
2083.0,CanESM5,ssp585,wet,320.9307142857143
2084.0,CanESM5,ssp585,wet,309.86428571428576
2085.0,CanESM5,ssp585,wet,725.6392857142856
2086.0,CanESM5,ssp585,wet,289.25571428571425
2087.0,CanESM5,ssp585,wet,222.13571428571433
2088.0,CanESM5,ssp585,wet,261.0857142857143
2089.0,CanESM5,ssp585,wet,351.00928571428574
2090.0,CanESM5,ssp585,wet,392.06714285714287
2091.0,CanESM5,ssp585,wet,158.4707142857143
2092.0,CanESM5,ssp585,wet,733.3492857142858
2093.0,CanESM5,ssp585,wet,348.7614285714286
2094.0,CanESM5,ssp585,wet,293.7357142857143
2095.0,CanESM5,ssp585,wet,212.68428571428572
2096.0,CanESM5,ssp585,wet,246.6421428571429
2097.0,CanESM5,ssp585,wet,290.56428571428575
2098.0,CanESM5,ssp585,wet,652.7507142857143
2099.0,CanESM5,ssp585,wet,209.7357142857143
2100.0,CanESM5,ssp585,wet,599.3549999999999
1981.0,CanESM5,ssp585,dry,87.42857142857143
1982.0,CanESM5,ssp585,dry,150.19785714285715
1983.0,CanESM5,ssp585,dry,188.4328571428571
1984.0,CanESM5,ssp585,dry,191.1707142857143
1985.0,CanESM5,ssp585,dry,105.24214285714287
1986.0,CanESM5,ssp585,dry,292.5535714285714
1987.0,CanESM5,ssp585,dry,280.02714285714285
1988.0,CanESM5,ssp585,dry,183.95000000000002
1989.0,CanESM5,ssp585,dry,260.35571428571427
1990.0,CanESM5,ssp585,dry,49.911428571428566
1991.0,CanESM5,ssp585,dry,45.44428571428572
1992.0,CanESM5,ssp585,dry,130.29500000000002
1993.0,CanESM5,ssp585,dry,118.67214285714286
1994.0,CanESM5,ssp585,dry,118.52285714285713
1995.0,CanESM5,ssp585,dry,98.6392857142857
1996.0,CanESM5,ssp585,dry,328.3492857142857
1997.0,CanESM5,ssp585,dry,586.3735714285714
1998.0,CanESM5,ssp585,dry,163.11785714285716
1999.0,CanESM5,ssp585,dry,226.28
2000.0,CanESM5,ssp585,dry,119.85142857142857
2001.0,CanESM5,ssp585,dry,21.419285714285714
2002.0,CanESM5,ssp585,dry,55.47785714285714
2003.0,CanESM5,ssp585,dry,130.62928571428574
2004.0,CanESM5,ssp585,dry,135.95857142857142
2005.0,CanESM5,ssp585,dry,201.80500000000004
2006.0,CanESM5,ssp585,dry,43.52214285714285
2007.0,CanESM5,ssp585,dry,69.01428571428572
2008.0,CanESM5,ssp585,dry,184.26928571428576
2009.0,CanESM5,ssp585,dry,82.68857142857144
2010.0,CanESM5,ssp585,dry,62.440714285714286
2011.0,CanESM5,ssp585,dry,206.1078571428571
2012.0,CanESM5,ssp585,dry,76.69357142857143
2013.0,CanESM5,ssp585,dry,225.21571428571428
2014.0,CanESM5,ssp585,dry,287.9835714285714
2015.0,CanESM5,ssp585,dry,191.045
2016.0,CanESM5,ssp585,dry,118.1942857142857
2017.0,CanESM5,ssp585,dry,286.125
2018.0,CanESM5,ssp585,dry,98.46142857142857
2019.0,CanESM5,ssp585,dry,193.87642857142856
2020.0,CanESM5,ssp585,dry,52.12857142857142
2021.0,CanESM5,ssp585,dry,82.56714285714285
2022.0,CanESM5,ssp585,dry,229.34857142857138
2023.0,CanESM5,ssp585,dry,417.8521428571429
2024.0,CanESM5,ssp585,dry,298.645
2025.0,CanESM5,ssp585,dry,53.98428571428572
2026.0,CanESM5,ssp585,dry,438.1328571428571
2027.0,CanESM5,ssp585,dry,139.30214285714285
2028.0,CanESM5,ssp585,dry,102.46142857142858
2029.0,CanESM5,ssp585,dry,270.3071428571429
2030.0,CanESM5,ssp585,dry,111.16214285714285
2031.0,CanESM5,ssp585,dry,72.20785714285714
2032.0,CanESM5,ssp585,dry,255.46571428571426
2033.0,CanESM5,ssp585,dry,251.94857142857146
2034.0,CanESM5,ssp585,dry,291.435
2035.0,CanESM5,ssp585,dry,87.55357142857142
2036.0,CanESM5,ssp585,dry,245.28142857142862
2037.0,CanESM5,ssp585,dry,468.47285714285715
2038.0,CanESM5,ssp585,dry,92.29357142857143
2039.0,CanESM5,ssp585,dry,369.10714285714295
2040.0,CanESM5,ssp585,dry,210.0107142857143
2041.0,CanESM5,ssp585,dry,245.83785714285713
2042.0,CanESM5,ssp585,dry,65.32428571428572
2043.0,CanESM5,ssp585,dry,158.36357142857142
2044.0,CanESM5,ssp585,dry,214.60857142857142
2045.0,CanESM5,ssp585,dry,201.54214285714286
2046.0,CanESM5,ssp585,dry,42.73857142857143
2047.0,CanESM5,ssp585,dry,516.8628571428573
2048.0,CanESM5,ssp585,dry,194.61071428571427
2049.0,CanESM5,ssp585,dry,96.22857142857143
2050.0,CanESM5,ssp585,dry,86.04642857142856
2051.0,CanESM5,ssp585,dry,93.62785714285714
2052.0,CanESM5,ssp585,dry,152.71142857142857
2053.0,CanESM5,ssp585,dry,161.54285714285714
2054.0,CanESM5,ssp585,dry,30.63857142857143
2055.0,CanESM5,ssp585,dry,200.59428571428575
2056.0,CanESM5,ssp585,dry,149.5542857142857
2057.0,CanESM5,ssp585,dry,529.3635714285714
2058.0,CanESM5,ssp585,dry,113.22571428571429
2059.0,CanESM5,ssp585,dry,229.94785714285715
2060.0,CanESM5,ssp585,dry,251.17071428571427
2061.0,CanESM5,ssp585,dry,138.54214285714286
2062.0,CanESM5,ssp585,dry,221.07857142857145
2063.0,CanESM5,ssp585,dry,196.6664285714286
2064.0,CanESM5,ssp585,dry,263.30071428571426
2065.0,CanESM5,ssp585,dry,281.0307142857142
2066.0,CanESM5,ssp585,dry,681.5842857142858
2067.0,CanESM5,ssp585,dry,178.90357142857147
2068.0,CanESM5,ssp585,dry,154.55142857142854
2069.0,CanESM5,ssp585,dry,151.50071428571428
2070.0,CanESM5,ssp585,dry,71.44928571428571
2071.0,CanESM5,ssp585,dry,626.5478571428572
2072.0,CanESM5,ssp585,dry,163.57857142857142
2073.0,CanESM5,ssp585,dry,299.5521428571429
2074.0,CanESM5,ssp585,dry,178.21
2075.0,CanESM5,ssp585,dry,48.76642857142857
2076.0,CanESM5,ssp585,dry,91.76571428571427
2077.0,CanESM5,ssp585,dry,58.69500000000001
2078.0,CanESM5,ssp585,dry,162.5
2079.0,CanESM5,ssp585,dry,379.26571428571424
2080.0,CanESM5,ssp585,dry,125.91571428571429
2081.0,CanESM5,ssp585,dry,151.29785714285714
2082.0,CanESM5,ssp585,dry,34.62642857142857
2083.0,CanESM5,ssp585,dry,38.364285714285714
2084.0,CanESM5,ssp585,dry,158.84285714285716
2085.0,CanESM5,ssp585,dry,243.62285714285716
2086.0,CanESM5,ssp585,dry,231.50714285714284
2087.0,CanESM5,ssp585,dry,122.27714285714285
2088.0,CanESM5,ssp585,dry,68.47857142857144
2089.0,CanESM5,ssp585,dry,559.1871428571428
2090.0,CanESM5,ssp585,dry,184.16071428571425
2091.0,CanESM5,ssp585,dry,229.51214285714283
2092.0,CanESM5,ssp585,dry,181.8492857142857
2093.0,CanESM5,ssp585,dry,154.67357142857142
2094.0,CanESM5,ssp585,dry,94.93928571428572
2095.0,CanESM5,ssp585,dry,105.61714285714285
2096.0,CanESM5,ssp585,dry,144.91428571428574
2097.0,CanESM5,ssp585,dry,170.22214285714284
2098.0,CanESM5,ssp585,dry,214.16714285714286
2099.0,CanESM5,ssp585,dry,147.89285714285714
1981.0,EC-Earth3,ssp245,annual,1147.939285714286
1982.0,EC-Earth3,ssp245,annual,1631.695
1983.0,EC-Earth3,ssp245,annual,1434.2649999999999
1984.0,EC-Earth3,ssp245,annual,1373.65
1985.0,EC-Earth3,ssp245,annual,911.2842857142857
1986.0,EC-Earth3,ssp245,annual,935.5178571428571
