station,year,month,monthly_total_mm,neighbour_median_mm,neighbour_fraction_wet,own_climatology_median_mm,max_zero_run_days,annual_total_mm,I1_exact_zero,I2_region_wet,I3_neighbours_wet,I4_month_normally_wet,I5_long_zero_run,I6_annual_deficit,n_indicators,classification
351001,1982,9,125.8,166.3,1.0,142.75,4,1083.4,False,True,True,True,False,False,3,not_zero
351002,1982,9,149.2,166.3,1.0,155.8,13,740.9,False,True,True,True,False,False,3,not_zero
351003,1982,9,282.6,149.64999999999998,1.0,196.35000000000002,25,994.9,False,True,True,True,False,False,3,not_zero
351004,1982,9,182.5,149.64999999999998,1.0,146.35,3,967.6,False,True,True,True,False,False,3,not_zero
351005,1982,9,129.8,166.3,1.0,180.45,5,831.1,False,True,True,True,False,False,3,not_zero
351006,1982,9,198.79999999999998,149.64999999999998,1.0,198.6,0,1063.2,False,True,True,True,False,False,3,not_zero
351007,1982,9,203.2,149.64999999999998,1.0,199.7,0,1080.4,False,True,True,True,False,False,3,not_zero
351008,1982,9,150.1,165.85,1.0,152.0,0,1067.7,False,True,True,True,False,False,3,not_zero
351009,1982,9,229.5,149.64999999999998,1.0,205.9,0,1153.2,False,True,True,True,False,False,3,not_zero
351010,1982,9,217.3,149.64999999999998,1.0,201.15,0,1073.6,False,True,True,True,False,False,3,not_zero
351011,1982,9,59.3,166.3,1.0,91.05,5,1002.9,False,True,True,True,False,False,3,not_zero
351012,1982,9,61.1,166.3,1.0,92.5,6,811.7,False,True,True,True,False,False,3,not_zero
351201,1982,9,116.7,166.3,1.0,157.25,5,1047.7,False,True,True,True,False,False,3,not_zero
351001,1982,10,217.6,89.1,0.9166666666666666,241.1,10,1083.4,False,True,True,True,False,False,3,not_zero
351002,1982,10,3.5,91.69999999999999,1.0,107.65,21,740.9,False,True,True,True,False,False,3,not_zero
351003,1982,10,7.7,91.69999999999999,0.9166666666666666,97.2,132,994.9,False,True,True,True,True,False,4,not_zero
351004,1982,10,61.8,91.69999999999999,0.9166666666666666,105.9,9,967.6,False,True,True,True,False,False,3,not_zero
351005,1982,10,29.5,91.69999999999999,0.9166666666666666,117.94999999999999,189,831.1,False,True,True,True,True,False,4,not_zero
351006,1982,10,87.9,91.69999999999999,0.9166666666666666,140.7,0,1063.2,False,True,True,True,False,False,3,not_zero
351007,1982,10,93.1,89.1,0.9166666666666666,152.25,0,1080.4,False,True,True,True,False,False,3,not_zero
351008,1982,10,99.7,89.1,0.9166666666666666,175.64999999999998,0,1067.7,False,True,True,True,False,False,3,not_zero
351009,1982,10,135.5,89.1,0.9166666666666666,171.9,0,1153.2,False,True,True,True,False,False,3,not_zero
351010,1982,10,101.4,89.1,0.9166666666666666,150.5,0,1073.6,False,True,True,True,False,False,3,not_zero
351011,1982,10,90.3,90.5,0.9166666666666666,179.15,6,1002.9,False,True,True,True,False,False,3,not_zero
351012,1982,10,81.0,91.69999999999999,0.9166666666666666,204.25,4,811.7,False,True,True,True,False,False,3,not_zero
351201,1982,10,170.4,89.1,0.9166666666666666,227.85000000000002,5,1047.7,False,True,True,True,False,False,3,not_zero
351001,1982,11,206.60000000000002,46.3,0.75,48.65,10,1083.4,False,True,False,True,False,False,2,not_zero
351002,1982,11,25.4,59.2,0.75,25.25,167,740.9,False,True,False,True,True,False,3,not_zero
351003,1982,11,0.0,59.2,0.8333333333333334,45.8,132,994.9,True,True,True,True,True,False,4,probable_missing
351004,1982,11,2.1,59.2,0.8333333333333334,21.85,66,967.6,False,True,True,True,True,False,4,not_zero
351005,1982,11,0.0,59.2,0.8333333333333334,26.85,189,831.1,True,True,True,True,True,False,4,probable_missing
351006,1982,11,39.2,59.2,0.75,51.7,0,1063.2,False,True,False,True,False,False,2,not_zero
351007,1982,11,42.9,59.2,0.75,51.5,0,1080.4,False,True,False,True,False,False,2,not_zero
351008,1982,11,72.9,46.3,0.75,84.25,0,1067.7,False,True,False,True,False,False,2,not_zero
351009,1982,11,68.7,46.3,0.75,64.7,0,1153.2,False,True,False,True,False,False,2,not_zero
351010,1982,11,49.7,55.8,0.75,52.55,0,1073.6,False,True,False,True,False,False,2,not_zero
351011,1982,11,106.3,46.3,0.75,129.4,5,1002.9,False,True,False,True,False,False,2,not_zero
351012,1982,11,98.60000000000001,46.3,0.75,53.4,10,811.7,False,True,False,True,False,False,2,not_zero
351201,1982,11,115.5,46.3,0.75,60.9,34,1047.7,False,True,False,True,False,False,2,not_zero
351001,1982,12,72.9,6.200000000000001,0.5,1.5,32,1083.4,False,False,False,False,False,False,0,not_zero
351002,1982,12,0.0,10.45,0.5833333333333334,0.0,167,740.9,True,False,False,False,True,False,1,confirmed_zero
351003,1982,12,0.0,10.45,0.5833333333333334,3.6500000000000004,132,994.9,True,False,False,False,True,False,1,confirmed_zero
351004,1982,12,0.0,10.45,0.5833333333333334,0.0,66,967.6,True,False,False,False,True,False,1,confirmed_zero
351005,1982,12,0.0,10.45,0.5833333333333334,0.0,189,831.1,True,False,False,False,True,False,1,confirmed_zero
351006,1982,12,10.200000000000001,6.449999999999999,0.5,13.05,7,1063.2,False,False,False,False,False,False,0,not_zero
351007,1982,12,10.7,6.200000000000001,0.5,14.25,7,1080.4,False,False,False,False,False,False,0,not_zero
351008,1982,12,12.5,6.200000000000001,0.5,11.350000000000001,7,1067.7,False,False,False,False,False,False,0,not_zero
351009,1982,12,14.6,6.200000000000001,0.5,21.85,7,1153.2,False,False,False,True,False,False,1,not_zero
351010,1982,12,11.2,6.200000000000001,0.5,16.6,7,1073.6,False,False,False,False,False,False,0,not_zero
351011,1982,12,13.2,6.200000000000001,0.5,2.7,24,1002.9,False,False,False,False,False,False,0,not_zero
351012,1982,12,2.2,10.45,0.5833333333333334,2.55,32,811.7,False,False,False,False,False,False,0,not_zero
351201,1982,12,0.0,10.45,0.5833333333333334,0.65,34,1047.7,True,False,False,False,False,False,0,confirmed_zero
351001,1983,1,1.5,3.65,0.3333333333333333,0.7000000000000001,32,1226.7,False,False,False,False,False,False,0,not_zero
351002,1983,1,0.0,3.65,0.3333333333333333,0.0,167,749.4,True,False,False,False,True,False,1,confirmed_zero
351003,1983,1,0.0,3.65,0.3333333333333333,1.7,132,1211.7,True,False,False,False,True,False,1,confirmed_zero
351004,1983,1,10.100000000000001,2.35,0.25,0.0,74,1023.6,False,False,False,False,True,False,1,not_zero
351005,1983,1,0.0,3.65,0.3333333333333333,1.2,189,959.1,True,False,False,False,True,False,1,confirmed_zero
351006,1983,1,4.8,2.35,0.3333333333333333,6.35,16,1208.0,False,False,False,False,False,False,0,not_zero
351007,1983,1,5.0,2.35,0.3333333333333333,7.35,16,1224.8,False,False,False,False,False,False,0,not_zero
351008,1983,1,5.7,2.35,0.25,7.8,16,1099.6,False,False,False,False,False,False,0,not_zero
351009,1983,1,9.7,2.35,0.25,9.7,15,1359.2,False,False,False,False,False,False,0,not_zero
351010,1983,1,8.1,2.35,0.25,8.05,15,1230.7,False,False,False,False,False,False,0,not_zero
351011,1983,1,2.5,3.5,0.3333333333333333,5.2,24,893.6,False,False,False,False,False,False,0,not_zero
351012,1983,1,2.0,3.65,0.3333333333333333,2.1,32,1200.6,False,False,False,False,False,False,0,not_zero
351201,1983,1,2.2,3.65,0.3333333333333333,3.3,34,1247.6,False,False,False,False,False,False,0,not_zero
351001,1983,2,1.3,1.6500000000000001,0.0,0.6,20,1226.7,False,False,False,False,False,False,0,not_zero
351002,1983,2,0.0,1.6500000000000001,0.0,0.05,167,749.4,True,False,False,False,True,False,1,confirmed_zero
351003,1983,2,0.0,1.6500000000000001,0.0,2.3499999999999996,132,1211.7,True,False,False,False,True,False,1,confirmed_zero
351004,1983,2,0.0,1.6500000000000001,0.0,1.1,74,1023.6,True,False,False,False,True,False,1,confirmed_zero
351005,1983,2,0.0,1.6500000000000001,0.0,2.1,189,959.1,True,False,False,False,True,False,1,confirmed_zero
351006,1983,2,1.8,1.55,0.0,8.4,16,1208.0,False,False,False,False,False,False,0,not_zero
351007,1983,2,1.8,1.55,0.0,10.75,16,1224.8,False,False,False,False,False,False,0,not_zero
351008,1983,2,1.7000000000000002,1.55,0.0,13.3,16,1099.6,False,False,False,False,False,False,0,not_zero
351009,1983,2,1.9000000000000001,1.55,0.0,9.8,15,1359.2,False,False,False,False,False,False,0,not_zero
351010,1983,2,1.5,1.6500000000000001,0.0,10.05,15,1230.7,False,False,False,False,False,False,0,not_zero
351011,1983,2,1.9000000000000001,1.55,0.0,19.75,19,893.6,False,False,False,False,False,False,0,not_zero
351012,1983,2,1.7000000000000002,1.55,0.0,1.5,19,1200.6,False,False,False,False,False,False,0,not_zero
351201,1983,2,1.6,1.6,0.0,2.3,19,1247.6,False,False,False,False,False,False,0,not_zero
351001,1983,3,9.299999999999999,6.3,0.75,12.4,23,1226.7,False,False,False,False,False,False,0,not_zero
351002,1983,3,0.0,7.050000000000001,0.8333333333333334,6.4,167,749.4,True,False,True,False,True,False,2,probable_missing
351003,1983,3,28.3,6.3,0.75,28.25,132,1211.7,False,False,False,True,True,False,2,not_zero
351004,1983,3,0.0,7.050000000000001,0.8333333333333334,16.45,74,1023.6,True,False,True,False,True,False,2,probable_missing
351005,1983,3,0.0,7.050000000000001,0.8333333333333334,13.25,189,959.1,True,False,True,False,True,False,2,probable_missing
351006,1983,3,5.4,7.050000000000001,0.75,25.85,10,1208.0,False,False,False,True,False,False,1,not_zero
351007,1983,3,5.7,7.050000000000001,0.75,28.0,10,1224.8,False,False,False,True,False,False,1,not_zero
351008,1983,3,6.8,6.550000000000001,0.75,36.75,10,1099.6,False,False,False,True,False,False,1,not_zero
351009,1983,3,7.300000000000001,6.3,0.75,28.75,9,1359.2,False,False,False,True,False,False,1,not_zero
351010,1983,3,5.8,7.050000000000001,0.75,29.35,9,1230.7,False,False,False,True,False,False,1,not_zero
351011,1983,3,8.200000000000001,6.3,0.75,36.7,18,893.6,False,False,False,True,False,False,1,not_zero
351012,1983,3,9.1,6.3,0.75,18.9,18,1200.6,False,False,False,False,False,False,0,not_zero
351201,1983,3,8.0,6.3,0.75,27.35,18,1247.6,False,False,False,True,False,False,1,not_zero
351001,1983,4,4.1,12.7,0.9166666666666666,25.549999999999997,23,1226.7,False,False,True,True,False,False,2,not_zero
351002,1983,4,39.7,10.0,0.8333333333333334,42.300000000000004,167,749.4,False,False,True,True,True,False,3,not_zero
351003,1983,4,25.8,10.0,0.8333333333333334,91.85,29,1211.7,False,False,True,True,False,False,2,not_zero
351004,1983,4,3.1,12.7,0.9166666666666666,75.65,74,1023.6,False,False,True,True,True,False,3,not_zero
351005,1983,4,18.4,10.0,0.8333333333333334,70.25,189,959.1,False,False,True,True,True,False,3,not_zero
351006,1983,4,14.399999999999999,10.0,0.8333333333333334,63.8,10,1208.0,False,False,True,True,False,False,2,not_zero
351007,1983,4,13.899999999999999,10.0,0.8333333333333334,63.35,10,1224.8,False,False,True,True,False,False,2,not_zero
351008,1983,4,8.5,12.7,0.8333333333333334,55.05,10,1099.6,False,False,True,True,False,False,2,not_zero
351009,1983,4,11.5,11.2,0.8333333333333334,54.0,9,1359.2,False,False,True,True,False,False,2,not_zero
351010,1983,4,15.099999999999998,10.0,0.8333333333333334,61.5,9,1230.7,False,False,True,True,False,False,2,not_zero
351011,1983,4,6.5,12.7,0.8333333333333334,42.15,18,893.6,False,False,True,True,False,False,2,not_zero
351012,1983,4,5.3,12.7,0.8333333333333334,35.0,18,1200.6,False,False,True,True,False,False,2,not_zero
351201,1983,4,5.2,12.7,0.8333333333333334,39.3,18,1247.6,False,False,True,True,False,False,2,not_zero
351001,1983,5,117.1,145.0,1.0,97.69999999999999,0,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,5,100.0,145.0,1.0,124.69999999999999,19,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,5,249.39999999999998,138.95,1.0,170.14999999999998,13,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,5,232.4,138.95,1.0,145.6,9,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,5,254.2,138.95,1.0,173.60000000000002,11,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,5,182.5,138.95,1.0,160.95,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,5,175.70000000000002,138.95,1.0,166.0,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,5,148.1,138.95,1.0,130.95,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,5,136.0,145.0,1.0,156.35,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,5,141.9,142.05,1.0,155.25,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,5,131.8,145.0,1.0,93.80000000000001,0,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,5,124.7,145.0,1.0,91.1,0,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,5,123.2,145.0,1.0,125.75,0,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,6,56.5,103.65,1.0,79.6,10,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,6,60.3,103.65,1.0,80.5,16,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,6,70.2,103.65,1.0,136.2,15,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,6,99.6,91.30000000000001,1.0,97.9,8,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,6,107.7,87.25,1.0,88.1,10,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,6,135.4,87.25,1.0,119.8,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,6,137.1,87.25,1.0,123.05000000000001,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,6,109.9,87.25,1.0,113.15,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,6,137.4,87.25,1.0,128.0,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,6,128.0,87.25,1.0,121.65,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,6,74.9,103.65,1.0,87.15,7,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,6,52.0,103.65,1.0,73.80000000000001,7,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,6,37.699999999999996,103.65,1.0,79.15,9,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,7,68.6,158.45,1.0,80.19999999999999,6,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,7,164.8,158.04999999999998,1.0,124.95,16,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,7,163.1,158.04999999999998,1.0,197.75,15,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,7,158.2,158.29999999999998,1.0,140.05,11,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,7,157.89999999999998,158.45,1.0,147.7,4,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,7,160.3,158.04999999999998,1.0,146.25,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,7,159.5,158.04999999999998,1.0,150.85000000000002,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,7,128.7,158.45,1.0,128.2,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,7,158.7,158.04999999999998,1.0,146.9,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,7,159.0,158.04999999999998,1.0,150.65,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,7,90.0,158.45,1.0,101.30000000000001,15,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,7,66.8,158.45,1.0,91.44999999999999,3,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,7,142.8,158.45,1.0,90.65,5,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,8,296.5,205.2,1.0,79.15,3,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,8,150.6,220.8,1.0,153.7,10,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,8,252.3,205.2,1.0,239.35000000000002,6,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,8,155.8,220.8,1.0,168.60000000000002,3,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,8,156.1,220.8,1.0,156.39999999999998,6,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,8,224.5,205.2,1.0,170.7,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,8,229.0,205.2,1.0,167.0,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,8,172.0,220.8,1.0,135.85000000000002,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,8,265.5,205.2,1.0,160.95,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,8,238.4,205.2,1.0,166.65,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,8,88.2,220.8,1.0,82.25,5,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,8,193.3,220.8,1.0,68.0,4,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,8,217.1,208.9,1.0,99.7,3,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,9,68.5,190.6,1.0,142.75,4,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,9,135.8,190.6,1.0,155.8,13,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,9,194.3,172.35,1.0,196.35000000000002,6,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,9,270.5,172.35,1.0,146.35,6,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,9,134.1,190.6,1.0,180.45,8,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,9,188.6,174.35,1.0,198.6,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,9,192.6,172.35,1.0,199.7,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,9,156.1,190.6,1.0,152.0,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,9,230.0,172.35,1.0,205.9,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,9,212.0,172.35,1.0,201.15,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,9,68.6,190.6,1.0,91.05,5,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,9,43.4,190.6,1.0,92.5,7,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,9,272.8,172.35,1.0,157.25,3,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,10,230.9,159.89999999999998,1.0,241.1,3,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,10,73.1,172.7,1.0,107.65,22,749.4,False,True,True,True,False,False,3,not_zero
351003,1983,10,162.6,170.0,1.0,97.2,13,1211.7,False,True,True,True,False,False,3,not_zero
351004,1983,10,70.3,172.7,1.0,105.9,4,1023.6,False,True,True,True,False,False,3,not_zero
351005,1983,10,102.9,172.7,1.0,117.94999999999999,9,959.1,False,True,True,True,False,False,3,not_zero
351006,1983,10,182.8,159.89999999999998,1.0,140.7,0,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,10,189.0,159.89999999999998,1.0,152.25,0,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,10,157.2,172.7,1.0,175.64999999999998,0,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,10,229.4,159.89999999999998,1.0,171.9,0,1359.2,False,True,True,True,False,False,3,not_zero
351010,1983,10,195.5,159.89999999999998,1.0,150.5,0,1230.7,False,True,True,True,False,False,3,not_zero
351011,1983,10,109.8,172.7,1.0,179.15,4,893.6,False,True,True,True,False,False,3,not_zero
351012,1983,10,259.8,159.89999999999998,1.0,204.25,3,1200.6,False,True,True,True,False,False,3,not_zero
351201,1983,10,149.5,172.7,1.0,227.85000000000002,3,1247.6,False,True,True,True,False,False,3,not_zero
351001,1983,11,327.1,98.15,1.0,48.65,28,1226.7,False,True,True,True,False,False,3,not_zero
351002,1983,11,25.1,117.15,1.0,25.25,86,749.4,False,True,True,True,True,False,4,not_zero
351003,1983,11,59.4,117.15,1.0,45.8,45,1211.7,False,True,True,True,True,False,4,not_zero
351004,1983,11,16.0,117.15,1.0,21.85,52,1023.6,False,True,True,True,True,False,4,not_zero
351005,1983,11,27.8,117.15,1.0,26.85,85,959.1,False,True,True,True,True,False,4,not_zero
351006,1983,11,89.6,117.15,1.0,51.7,6,1208.0,False,True,True,True,False,False,3,not_zero
351007,1983,11,95.8,117.15,1.0,51.5,6,1224.8,False,True,True,True,False,False,3,not_zero
351008,1983,11,178.3,98.15,1.0,84.25,8,1099.6,False,True,True,True,False,False,3,not_zero
351009,1983,11,133.8,98.15,1.0,64.7,5,1359.2,False,True,True,True,False,False,3,not_zero
