Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP5-8.5,351001,CWD,7,3,1,3,0.0,0.8333329089434488,0.037426938051576084,42.857142857142854,42.857142857142854
SSP5-8.5,351001,PRCPTOT,7,1,1,5,-2.6636842105263225,-0.31041579419272897,0.27165212265294547,57.142857142857146,71.42857142857143
SSP5-8.5,351001,R10mm,7,1,1,5,0.125,0.9367856318263289,0.2760786340960032,57.142857142857146,71.42857142857143
SSP5-8.5,351001,R20mm,7,1,1,5,0.0,-0.1037573806859358,0.622945198473904,57.142857142857146,71.42857142857143
SSP5-8.5,351001,R50mm,7,1,4,2,-0.043478260869565216,-3.0421037103648683,0.0015918307038957744,71.42857142857143,57.142857142857146
SSP5-8.5,351001,R95p,7,1,3,3,-1.5876923076923066,-1.3361924718647469,0.01120886903144477,85.71428571428571,42.857142857142854
SSP5-8.5,351001,R99p,7,1,1,5,0.0,0.5825204277380409,0.13960892434128871,71.42857142857143,71.42857142857143
SSP5-8.5,351001,Rx1day,7,1,2,4,-0.28933333333333355,-0.8841558765786348,0.058110635223323104,71.42857142857143,57.142857142857146
SSP5-8.5,351001,Rx5day,7,1,4,2,-1.2474999999999996,-2.0088446052678512,0.04090960577777975,57.142857142857146,57.142857142857146
SSP5-8.5,351001,SDII,7,1,4,2,-0.05775867729831119,-2.709046060873581,0.002715215697978806,71.42857142857143,57.142857142857146
SSP5-8.5,351002,CDD,7,3,0,4,0.16666666666666666,0.9182550508659977,0.10752204372289126,57.142857142857146,57.142857142857146
SSP5-8.5,351002,CWD,7,2,1,4,0.0,1.1463002954307584,0.06165184818375176,57.142857142857146,57.142857142857146
SSP5-8.5,351002,PRCPTOT,7,1,1,5,-1.2412500000000222,0.0,0.5310041561201164,57.142857142857146,71.42857142857143
SSP5-8.5,351002,R10mm,7,1,1,5,0.0,0.19622752586542985,0.22915718413161945,42.857142857142854,71.42857142857143
SSP5-8.5,351002,R20mm,7,1,1,5,0.0,-0.3985974888431889,0.1698575320553084,42.857142857142854,71.42857142857143
SSP5-8.5,351002,R50mm,7,1,3,3,0.0,0.2789652311766382,0.04852676492550207,71.42857142857143,42.857142857142854
SSP5-8.5,351002,R95p,7,1,3,3,0.0,-1.192033147189673,0.015600964492710326,42.857142857142854,42.857142857142854
SSP5-8.5,351002,R99p,7,1,1,5,0.0,0.12682508769184264,0.10559142513038523,100.0,71.42857142857143
SSP5-8.5,351002,Rx1day,7,1,2,4,-0.054999999999999716,-0.4124563409038411,0.13734952083999383,71.42857142857143,57.142857142857146
SSP5-8.5,351002,Rx5day,7,1,1,5,-0.4958823529411769,-1.1715826642646736,0.2290389668790732,71.42857142857143,71.42857142857143
SSP5-8.5,351002,SDII,7,1,5,1,-0.04755752753977959,-2.0832413342190597,0.0030227772984953737,71.42857142857143,71.42857142857143
SSP5-8.5,351003,CDD,7,2,0,5,0.18181818181818182,1.0932610407044407,0.27427920318302446,71.42857142857143,71.42857142857143
