model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
ACCESS-ESM1-5,351001,ssp245,Near,SDII,11.101190255506154,qm,10.110904990343004,1.1110119025550615,1.10110904990343,-0.8913363240175383
ACCESS-ESM1-5,351001,ssp245,Near,q50,1.836909663941652,qm,0.3949479786017828,1.0183690966394163,1.0039494797860178,-1.4159519275460155
ACCESS-ESM1-5,351001,ssp245,Near,q90,4.855592823305915,qm,11.299280746276214,1.0485559282330592,1.1129928074627622,6.145297307916303
ACCESS-ESM1-5,351001,ssp245,Near,q95,13.149502788202616,qm,15.384967944866734,1.1314950278820262,1.1538496794486672,1.9756738665025624
ACCESS-ESM1-5,351001,ssp245,Near,q99,49.529161964556415,qm,28.182353525348024,1.495291619645564,1.2818235352534804,-14.27601690449406
ACCESS-ESM1-5,351001,ssp245,Near,wet_day_pct,3.037636007424769,qm,6.065408623802634,1.0303763600742477,1.0606540862380265,2.938511337895677
ACCESS-ESM1-5,351001,ssp585,Near,CDD,-4.912280701754387,qm,-5.009416195856878,0.950877192982456,0.9499058380414312,-0.1021535639085173
ACCESS-ESM1-5,351001,ssp585,Near,CWD,15.032679738562086,qm,20.910973084886106,1.1503267973856208,1.209109730848861,5.110107284020309
ACCESS-ESM1-5,351001,ssp585,Near,PRCPTOT,13.92299981782927,qm,17.944773091897687,1.1392299981782927,1.1794477309189768,3.530255769686104
ACCESS-ESM1-5,351001,ssp585,Near,PRCPTOT_dry,30.061403948049247,qm,50.52595094016469,1.3006140394804926,1.5052595094016468,15.734527208617262
ACCESS-ESM1-5,351001,ssp585,Near,PRCPTOT_wet,5.42555108325048,qm,4.942600169034908,1.054255510832505,1.0494260016903492,-0.4580966466413881
ACCESS-ESM1-5,351001,ssp585,Near,R10mm,22.59507829977628,qm,20.401337792642146,1.2259507829977627,1.2040133779264215,-1.789419720235316
ACCESS-ESM1-5,351001,ssp585,Near,R20mm,20.325203252032537,qm,19.27710843373493,1.2032520325203253,1.1927710843373494,-0.8710517746662451
ACCESS-ESM1-5,351001,ssp585,Near,R50mm,83.33333333333331,qm,21.08843537414965,1.833333333333333,1.2108843537414966,-33.951762523191086
ACCESS-ESM1-5,351001,ssp585,Near,R95p,39.70604238590142,qm,14.217948977039017,1.3970604238590143,1.14217948977039,-18.24408806775746
ACCESS-ESM1-5,351001,ssp585,Near,R99p,-33.23455360361512,qm,-12.182095498598416,0.6676544639638489,0.8781790450140159,31.5319663707912
ACCESS-ESM1-5,351001,ssp585,Near,Rx1day,13.721900006068642,qm,8.970940899493936,1.1372190000606863,1.0897094089949393,-4.177699375688584
ACCESS-ESM1-5,351001,ssp585,Near,Rx5day,1.8897889877579084,qm,0.6474174311490233,1.0188978898775791,1.0064741743114902,-1.2193288149396024
ACCESS-ESM1-5,351001,ssp585,Near,SDII,7.215903405891462,qm,9.821753378144304,1.0721590340589149,1.098217533781443,2.430469631345426
ACCESS-ESM1-5,351001,ssp585,Near,q50,3.49864554276904,qm,12.729893333847816,1.0349864554276904,1.1272989333384782,8.919196712834395
ACCESS-ESM1-5,351001,ssp585,Near,q90,8.370492682401412,qm,11.936832226803132,1.0837049268240142,1.1193683222680313,3.290876931651024
